"Taxation statistics 2016–17 Individuals: Selected items, by state/territory1 and postcode, 2016–17 income year2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State/ Territory1,Postcode,"Number of individuals
no.","Taxable income or loss3
no.","Taxable income or loss3
$","Tax on taxable income
no.","Tax on taxable income
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Total Medicare levy liability
no.","Total Medicare levy liability
$","Net tax
no.","Net tax
$","HELP Australian compulsory repayment due
no.","HELP Australian compulsory repayment due
$","Salary or wages
no.","Salary or wages
$","Tax withheld from salary or wages
no.","Tax withheld from salary or wages
$","Allowances earnings tips directors fees etc
no.","Allowances earnings tips directors fees etc
$","Employer lump sum payments amount A
no.","Employer lump sum payments amount A
$","Employment termination payments taxable component
no.","Employment termination payments taxable component
$","Australian government allowances and payments
no.","Australian government allowances and payments
$","Australian government pensions and allowances
no.","Australian government pensions and allowances
$","Australian annuities and superannuation income streams taxable component taxed element
no.","Australian annuities and superannuation income streams taxable component taxed element
$","Australian annuities and superannuation income streams taxable component untaxed element
no.","Australian annuities and superannuation income streams taxable component untaxed element
$","Gross interest
no.","Gross interest
$","Dividends unfranked
no.","Dividends unfranked
$","Dividends franked
no.","Dividends franked
$","Dividends franking credit
no.","Dividends franking credit
$","Total Income or Loss3
no.","Total Income or Loss3
$","Work related car expenses
no.","Work related car expenses
$","Work related travel expenses
no.","Work related travel expenses
$","Work related uniform/clothing expenses
no.","Work related uniform/clothing expenses
$","Work related self education expenses
no.","Work related self education expenses
$","Other work related expenses
no.","Other work related expenses
$","Total work related expenses
no.","Total work related expenses
$","Low value pool deduction
no.","Low value pool deduction
$","Interest deductions
no.","Interest deductions
$","Dividend deductions
no.","Dividend deductions
$","Gifts or donations
no.","Gifts or donations
$","Cost of managing tax affairs
no.","Cost of managing tax affairs
$","Total deductions3
no.","Total deductions3
$","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
$","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
$","Reportable employer superannuation contributions
no.","Reportable employer superannuation contributions
$","P&T net primary production distribution
no.","P&T net primary production distribution
$","P&T net non-primary production distribution
no.","P&T net non-primary production distribution
$","Share of franking credit from franked dividends
no.","Share of franking credit from franked dividends
$","Net PSI transferred
no.","Net PSI transferred
$","Deferred non-commercial business losses primary production deferred losses
no.","Deferred non-commercial business losses primary production deferred losses
$","Deferred non-commercial business losses non primary production deferred losses
no.","Deferred non-commercial business losses non primary production deferred losses
$","Capital gains net capital gain
no.","Capital gains net capital gain
$","Estimated tax on net capital gains
no.","Estimated tax on net capital gains
$","Capital gains total current year capital gains
no.","Capital gains total current year capital gains
$","Capital gains net capital losses carried forward
no.","Capital gains net capital losses carried forward
$","Foreign source income assessable foreign source income
no.","Foreign source income assessable foreign source income
$","Foreign source income other net foreign source income
no.","Foreign source income other net foreign source income
$","Foreign source income foreign income tax offset
no.","Foreign source income foreign income tax offset
$","Rent gross rent
no.","Rent gross rent
$","Rent interest deductions
no.","Rent interest deductions
$","Rent capital works deductions
no.","Rent capital works deductions
$","Rent other rental deductions
no.","Rent other rental deductions
$",Net rent - profit no.,"Net rent - profit 
$","Net rent - loss 
no.","Net rent - loss 
$","Net rent3
no.","Net rent3
$","Other income category 1
no.","Other income category 1
$","Other income category 2
no.","Other income category 2
$","Personal superannuation contributions
no.","Personal superannuation contributions
$","Other deductions
no.","Other deductions
$","Total business income - primary production
no.","Total business income - primary production
$","Total business income non-primary production
no.","Total business income non-primary production
$","Total business income3
no.","Total business income3
$","Total business expenses3
no.","Total business expenses3
$",Net income or loss from business - primary production no.,Net income or loss from business - primary production $,Net income or loss from business - non-primary production no.,Net income or loss from business - non-primary production $,"Net income or loss from business
no.","Net income or loss from business
$","Estimated business net tax
no.","Estimated business net tax
$","Australian superannuation income stream tax offset
no.","Australian superannuation income stream tax offset
$","Small business income tax offset
no.","Small business income tax offset
$","Low income tax offset
no.","Low income tax offset
$","People with private health insurance
no.","Private health insurance - your Australian Government rebate received
no.","Private health insurance - your Australian Government rebate received
$","Private health insurance rebate
no.","Private health insurance rebate
$","Excess private health reduction or refund (rebate reduced)
no.","Excess private health reduction or refund (rebate reduced)
$"
VIC,3082,"17,624","17,491","881,744,507","14,665","164,677,324","12,810","15,737,132",234,"280,154","12,807","16,008,678","13,719","174,278,868",805,"2,827,749","14,793","777,488,701","14,360","178,968,943","3,513","11,973,419",330,"5,025,947",336,"4,465,834","1,339","7,802,116",647,"6,748,086",191,"2,249,338",120,"3,149,037","10,056","7,507,644","1,010","407,642","2,848","8,232,925","2,845","3,400,840","17,501","922,076,489","5,692","13,771,944","1,806","2,235,849","9,392","2,963,052",628,"1,107,047","10,970","12,017,929","12,589","32,095,821",337,"170,225",324,"276,653",185,"389,327","7,144","1,845,514","8,851","2,032,387","14,010","40,063,024",683,"15,594,766",334,"5,421,651","1,684","13,521,406",22,"61,700","1,663","35,171,555",561,"954,397",196,"3,713,373",10,"43,978",167,"992,505",624,"10,652,304",513,"2,724,983",740,"22,286,075",698,"12,072,620",466,"1,393,930",366,"325,201",360,"178,109","2,987","47,262,299","2,512","25,969,426","1,600","4,758,978","2,993","22,795,952","1,164","7,678,009","1,847","-13,940,066","3,012","-6,262,057",191,"1,432,188",67,"421,175",90,"1,555,821",690,"1,651,629",43,"849,678","1,492","105,324,645","1,534","106,174,323","1,468","84,085,546",50,"210,355","1,519","29,943,270","1,568","30,153,625",927,"4,911,432",224,"479,745",939,"354,644","9,903","3,075,929","8,302","7,215","4,492,001",630,"176,036","1,220","405,363"
VIC,3083,"17,581","17,423","857,758,698","13,701","165,895,910","11,330","14,815,985",246,"311,822","11,326","15,122,795","12,543","175,234,887",671,"2,645,414","13,900","715,064,053","13,354","166,586,764","2,980","10,952,433",236,"3,110,628",273,"3,061,590","1,251","8,132,266",818,"8,760,504",164,"1,880,928",183,"4,599,981","10,285","9,448,169","1,267","894,407","3,277","14,106,591","3,273","5,884,640","17,429","894,299,963","4,799","11,639,391","1,740","1,967,037","7,617","2,276,655",594,"1,312,217","9,461","10,065,861","11,057","27,261,161",296,"142,990",333,"418,765",219,"467,330","5,900","1,752,648","7,504","1,935,976","12,780","36,171,246",732,"16,697,049",371,"6,352,871","1,580","13,944,913",20,"87,316","1,888","50,272,587",690,"2,095,164",180,"2,365,122",8,"421,714",155,"1,583,368",792,"16,607,527",599,"5,034,085",964,"35,165,948",852,"17,008,957",616,"2,341,100",525,"671,671",474,"259,683","3,056","53,209,580","2,531","29,491,961","1,426","4,867,135","3,090","24,458,578","1,228","9,275,517","1,870","-14,883,611","3,101","-5,608,094",218,"1,402,999",79,"426,133",126,"2,458,539",729,"1,668,309",43,"626,355","1,580","90,174,726","1,621","90,801,081","1,507","56,773,038",51,"198,677","1,614","32,614,073","1,663","32,812,750",988,"5,711,168",206,"499,132",994,"383,585","8,896","2,823,939","8,659","7,529","4,856,503",682,"187,453","1,513","546,194"
VIC,3084,"16,026","15,904","1,071,716,248","13,071","271,308,152","11,421","20,525,972",244,"327,677","11,419","20,830,856","12,116","286,885,341",890,"3,950,397","12,065","823,188,568","11,624","225,435,693","2,562","10,633,248",208,"4,437,556",206,"5,612,383",784,"4,235,466",710,"7,374,925",186,"3,121,104",291,"9,790,955","10,403","17,643,866","2,183","2,284,208","5,087","42,168,199","5,078","17,750,513","15,921","1,121,753,975","4,080","10,382,329","1,747","1,816,664","4,803","1,313,594",611,"1,449,764","8,543","10,839,228","9,640","25,801,579",288,"162,246",496,"2,688,897",628,"2,875,813","5,824","3,286,468","6,832","3,043,970","12,282","49,178,548",996,"24,498,789",433,"7,583,352","2,157","24,541,298",50,"-530,139","2,992","88,428,332","1,427","8,100,216",179,"3,268,634",22,"1,219,037",211,"3,375,853","1,401","49,428,107","1,096","18,880,985","1,812","106,552,833","1,448","37,837,361","1,381","6,931,976","1,193","2,698,395","1,098","874,778","3,084","62,387,829","2,341","30,707,290","1,420","43,076,164","3,092","29,247,451","1,384","13,761,729","1,734","-54,404,805","3,123","-40,643,076",274,"864,212",162,"783,733",337,"8,182,064","1,023","2,928,723",50,"1,779,704","1,495","172,608,365","1,540","174,378,069","1,437","121,433,413",69,"-234,101","1,524","51,136,498","1,588","50,902,397",992,"14,614,845",339,"1,157,663","1,050","473,084","6,672","2,071,609","11,546","9,731","7,065,934",882,"280,920","3,013","1,356,924"
VIC,3085,"8,220","8,168","499,645,679","6,725","110,464,803","5,770","8,870,283",120,"150,231","5,768","9,014,709","6,225","116,506,682",433,"1,675,258","6,549","420,277,143","6,370","109,424,876","1,667","5,713,385",126,"2,859,136",124,"1,965,045",409,"2,374,122",385,"4,051,582",86,"1,026,164",199,"5,569,292","5,057","5,415,826",808,"445,783","2,159","8,236,296","2,155","3,462,035","8,172","520,561,991","2,350","5,672,484",998,"1,037,334","3,097","902,614",301,"565,922","4,746","5,624,618","5,364","13,802,972",159,"80,728",190,"291,730",210,"612,029","3,191","1,454,294","3,807","1,176,271","6,428","20,649,512",426,"10,223,328",259,"4,253,879","1,048","9,900,056",25,"107,038","1,128","29,721,416",542,"2,506,911",89,"2,473,502",6,"118,145",95,"1,563,328",513,"6,320,214",373,"1,718,731",645,"13,813,016",628,"10,228,119",550,"1,988,751",473,"534,642",459,"313,352","1,401","26,141,820","1,176","14,252,448",694,"2,541,241","1,403","12,973,527",516,"4,209,015",898,"-7,834,411","1,416","-3,625,396",104,"620,451",56,"347,461",92,"1,988,321",463,"1,207,357",20,"667,709",643,"41,067,983",662,"41,722,572",640,"26,991,553",22,"-14,724",659,"13,967,860",681,"13,953,136",418,"3,010,784",155,"454,626",461,"186,636","3,638","1,121,206","5,390","4,641","3,160,357",451,"162,943","1,205","466,157"
VIC,3086,69,68,"3,952,927",54,"876,085",50,"73,291",2,"1,827",50,"75,119",52,"939,728",1,1,55,"3,023,187",52,"737,939",14,"48,058",1,"1,622",2,"3,614",3,"24,677",3,"11,556",1,"21,821",0,0,37,"26,633",4,807,12,"249,830",12,"107,104",68,"4,159,885",20,"65,148",10,"17,513",22,"5,809",2,"4,075",36,"38,009",43,"130,554",1,10,0,0,1,463,23,"26,351",35,"15,694",51,"206,958",3,"51,182",0,0,5,"34,514",0,0,11,"302,236",2,74,0,0,0,0,0,0,5,"178,424",3,"43,385",5,"236,573",3,"11,089",4,"10,270",4,"10,270",3,47,9,"152,864",4,"50,089",2,"2,423",9,"38,473",5,"67,311",4,"-5,432",9,"61,879",1,80,0,0,1,"27,746",4,"6,140",0,0,8,"210,314",8,"210,314",8,"107,472",0,0,9,"92,208",9,"92,208",7,"19,739",1,"3,273",6,"2,030",31,"10,449",35,33,"21,329",0,0,6,"2,814"
VIC,3087,"5,235","5,202","293,076,309","4,394","59,585,324","3,855","5,326,431",70,"77,003","3,853","5,394,505","4,085","63,191,672",270,"1,078,244","4,267","255,595,689","4,147","63,222,424",990,"3,546,300",80,"1,021,061",81,"952,830",314,"1,815,696",256,"2,820,719",56,"609,288",98,"2,808,705","3,223","3,266,354",472,"334,129","1,238","4,564,180","1,233","1,934,290","5,205","305,268,690","1,600","3,960,975",584,"602,094","2,282","636,767",204,"396,757","3,117","3,547,300","3,559","9,143,893",104,"44,775",104,"69,961",94,"295,478","2,021","572,525","2,454","592,790","4,171","12,132,305",314,"7,220,196",149,"2,317,594",624,"5,475,539",7,"117,771",591,"10,311,644",255,"632,953",53,"803,067",0,0,57,"244,062",269,"3,706,914",204,"945,010",336,"9,053,629",309,"4,940,434",269,"1,191,448",227,"239,034",217,"120,413",732,"12,068,803",606,"6,044,177",360,"1,036,228",739,"5,691,199",286,"2,456,975",456,"-3,159,776",743,"-702,801",62,"235,481",37,"205,515",55,"942,841",233,"452,806",9,"143,663",400,"21,494,254",409,"21,637,917",394,"13,017,117",9,"100,307",411,"8,389,658",420,"8,489,965",268,"1,487,245",99,"257,831",273,"102,433","2,551","777,480","3,229","2,865","1,889,953",275,"83,218",586,"200,791"
VIC,3088,"16,796","16,687","973,280,887","13,959","203,883,199","12,382","17,821,835",233,"257,218","12,374","18,071,301","13,003","215,870,200",852,"3,261,063","13,444","821,969,161","13,041","206,880,311","3,162","13,021,804",254,"4,024,073",267,"4,739,629",825,"4,344,346",863,"8,304,521",215,"3,089,850",311,"9,329,941","10,367","10,198,164","1,685","1,080,746","4,360","20,176,073","4,351","8,429,980","16,701","1,016,057,295","5,231","13,563,704","2,028","2,170,834","6,967","1,895,076",588,"1,178,317","9,987","11,458,900","11,324","30,266,831",354,"132,222",375,"516,285",384,"888,738","6,691","2,477,166","7,744","2,207,634","13,348","42,364,518",927,"21,777,676",511,"8,687,953","2,201","22,624,959",30,"238,504","2,294","49,715,189","1,045","3,296,139",135,"2,806,910",7,"27,560",194,"1,703,732",982,"12,781,103",743,"3,192,697","1,248","30,106,287","1,166","17,741,562",999,"3,333,349",855,"1,397,260",806,"354,319","2,609","42,670,428","2,143","23,410,546","1,274","3,895,850","2,612","20,875,368",975,"7,309,943","1,668","-12,821,279","2,645","-5,511,336",217,"1,184,334",139,"1,119,382",189,"3,773,576",844,"2,046,428",39,"527,165","1,464","139,619,965","1,503","140,147,130","1,440","103,864,291",47,"215,018","1,505","34,870,095","1,551","35,085,113",985,"6,470,913",354,"1,011,733","1,046","448,264","7,919","2,436,418","11,375","9,864","6,772,314",926,"304,641","2,204","785,379"
VIC,3089,"7,718","7,677","474,949,679","6,521","103,812,601","5,891","8,832,592",104,"131,784","5,890","8,962,957","6,152","110,350,328",383,"1,418,989","6,349","394,012,352","6,159","100,284,055","1,614","6,957,066",101,"1,929,319",114,"1,665,803",342,"1,861,186",233,"2,351,116",98,"1,432,178",94,"2,966,287","4,699","3,828,548",676,"279,016","1,747","11,784,485","1,745","4,762,983","7,678","496,887,872","2,662","7,375,687","1,151","1,171,726","3,520","1,008,080",292,"441,532","4,742","5,826,057","5,347","15,823,082",161,"64,929",143,"231,550",132,"337,324","3,149","859,646","3,543","1,102,698","6,162","21,520,058",390,"9,184,341",240,"4,026,108","1,079","11,055,721",13,"34,687","1,151","36,361,787",467,"2,719,625",78,"1,842,846",8,"87,674",86,"538,131",391,"6,484,015",318,"2,027,893",473,"13,944,279",467,"8,471,765",390,"1,181,650",338,"304,343",319,"186,125","1,197","20,538,670","1,053","12,274,523",631,"2,167,220","1,208","10,294,777",386,"2,791,926",836,"-6,989,776","1,223","-4,197,850",121,"741,931",52,"279,825",113,"2,082,174",423,"1,006,270",12,"374,582",635,"44,462,897",647,"44,837,479",620,"27,531,034",19,"175,524",642,"16,808,381",659,"16,983,905",438,"3,126,730",125,"372,011",543,"238,527","3,660","1,149,668","5,272","4,412","2,984,142",421,"144,185","1,124","430,819"
VIC,3090,"1,624","1,615","158,430,786","1,383","47,073,468","1,237","3,032,276",19,"20,702","1,237","3,052,978","1,288","50,200,076",53,"249,247","1,221","82,453,324","1,164","23,011,607",298,"2,063,051",26,"790,151",19,"1,116,201",52,"284,310",39,"438,308",15,"246,205",14,"338,794","1,005","1,548,001",179,"233,700",494,"19,545,879",493,"8,253,936","1,616","164,090,536",460,"1,616,470",164,"196,224",580,"166,557",47,"84,077",884,"1,113,430",994,"3,176,758",43,"17,269",40,"161,417",55,"146,941",532,"262,173",625,"309,235","1,238","5,627,241",57,"1,373,350",52,"1,133,150",232,"2,959,460",10,"65,096",434,"23,147,571",136,"1,705,185",8,"132,162",1,"89,333",14,"76,181",113,"17,109,405",105,"7,768,455",138,"36,327,613",128,"3,766,926",74,"354,526",60,"132,638",55,"18,960",366,"8,302,991",279,"4,309,415",163,"627,664",365,"3,867,758",160,"1,790,207",209,"-2,292,053",369,"-501,846",27,"82,402",11,"205,041",50,"1,266,694",93,"278,820",13,"194,753",130,"16,384,184",142,"16,578,937",136,"12,095,486",14,"-21,596",130,"4,398,394",143,"4,376,798",102,"968,758",15,"55,298",160,"71,594",710,"226,680","1,265","1,018","763,849",78,"21,833",351,"176,511"
VIC,3091,"1,114","1,106","80,937,251",932,"20,456,328",826,"1,525,910",12,"16,438",825,"1,542,286",862,"21,727,218",32,"133,029",791,"47,893,274",747,"12,764,508",185,"1,415,316",13,"426,689",16,"650,170",28,"189,314",39,"363,889",16,"194,332",7,"144,484",720,"1,575,840",130,"46,589",326,"5,665,352",326,"2,334,300","1,107","84,304,645",297,"886,710",90,"140,675",411,"117,444",43,"68,023",551,"563,482",634,"1,776,334",22,"8,515",26,"107,648",25,"48,078",318,"159,023",426,"212,343",813,"3,197,710",28,"718,707",27,"537,261",144,"2,049,147",15,"112,085",323,"17,701,785",108,"1,518,645",6,"129,971",1,"3,305",11,"49,896",64,"1,859,230",52,"525,619",84,"3,829,867",87,"1,834,693",53,"219,287",49,"150,884",44,"10,992",235,"5,247,532",174,"2,415,217",105,"459,415",230,"2,198,166",120,"1,420,724",115,"-1,245,990",235,"174,734",18,"32,720",7,"24,553",30,"699,979",49,"185,790",10,"195,108",107,"13,664,087",115,"13,859,195",109,"10,967,547",12,"-419,147",109,"3,057,448",119,"2,638,301",75,"588,234",16,"34,439",108,"56,032",506,"165,908",824,677,"529,338",70,"25,498",228,"129,055"
VIC,3093,"2,458","2,443","208,741,933","2,045","57,959,068","1,798","3,937,242",37,"48,356","1,797","3,985,114","1,872","60,137,478",155,"652,365","1,785","125,477,504","1,704","35,447,304",424,"1,898,828",24,"608,831",38,"1,112,472",83,"449,002",138,"1,448,617",32,"1,049,702",47,"1,940,999","1,593","2,715,124",304,"242,688",794,"9,670,911",794,"4,002,757","2,447","217,388,989",655,"2,069,187",249,"273,954",782,"216,693",80,"164,011","1,281","1,516,944","1,461","4,240,789",31,"16,861",77,"295,057",85,"339,356",916,"581,936",988,"434,139","1,914","8,528,475",107,"2,524,307",78,"1,343,605",311,"4,305,408",10,"-145,282",579,"40,115,707",245,"5,068,277",27,"443,426",6,"45,346",24,"161,776",209,"13,054,904",148,"4,655,541",260,"27,036,093",224,"5,909,238",199,"2,939,080",176,"686,009",162,"1,595,661",442,"10,232,457",340,"4,500,648",189,"670,581",444,"4,904,943",209,"2,383,270",239,"-2,226,985",449,"156,285",68,"314,334",38,"562,115",74,"1,985,921",141,"587,604",4,"45,675",208,"19,662,368",212,"19,708,043",208,"13,966,800",7,"-468,106",211,"5,603,260",218,"5,135,154",129,"1,247,037",65,"295,581",159,"72,255","1,007","300,104","1,923","1,623","1,262,487",134,"46,266",499,"272,635"
VIC,3094,"5,549","5,514","328,317,412","4,691","69,552,254","4,172","6,026,723",63,"86,586","4,169","6,109,198","4,381","73,157,643",320,"1,232,190","4,402","272,141,146","4,284","68,409,387","1,005","4,124,675",73,"1,288,512",70,"1,050,564",268,"1,464,851",277,"2,795,614",82,"1,194,369",116,"3,872,181","3,471","3,564,832",568,"246,134","1,415","7,261,891","1,409","3,009,115","5,524","342,566,533","1,616","4,000,090",624,"628,163","2,075","563,866",191,"417,630","3,261","3,867,057","3,661","9,476,806",97,"28,949",112,"249,918",119,"385,249","2,244","928,943","2,533","751,968","4,412","14,035,514",341,"8,043,414",141,"2,502,680",726,"7,340,182",6,"-212,058",798,"19,570,285",372,"1,188,571",55,"926,660",7,"41,878",70,"568,788",337,"5,225,336",260,"1,458,764",419,"11,801,171",427,"6,227,490",353,"1,103,803",296,"355,976",295,"121,521",791,"12,517,400",654,"6,833,024",349,"974,816",789,"6,326,535",294,"2,128,741",505,"-3,745,716",799,"-1,616,975",74,"397,352",41,"70,519",76,"1,564,199",261,"644,349",13,"492,192",532,"25,687,014",542,"26,179,206",518,"14,149,037",18,"11,108",545,"11,605,714",560,"11,616,822",346,"2,128,362",141,"425,169",388,"155,569","2,644","816,196","3,839","3,382","2,353,483",313,"89,262",796,"289,133"
VIC,3095,"18,236","18,144","1,233,204,910","15,142","292,537,960","13,597","23,035,149",290,"393,590","13,592","23,423,196","14,183","308,962,476",824,"3,271,626","14,337","958,647,306","13,860","257,576,930","3,172","15,234,486",249,"5,134,811",251,"6,505,842",744,"3,991,239",615,"6,003,557",305,"4,203,757",292,"10,407,663","11,682","13,194,772","2,182","1,474,829","5,336","35,648,018","5,327","14,925,872","18,164","1,287,543,981","5,382","15,371,754","2,047","2,274,454","6,372","1,727,492",627,"1,238,240","10,406","12,064,402","11,709","32,676,342",404,"172,089",467,"1,135,720",534,"1,471,431","6,964","3,620,654","7,955","3,033,916","14,301","53,669,807",898,"21,869,395",638,"11,397,661","2,853","33,476,356",48,"72,064","3,294","116,213,539","1,456","10,610,482",196,"4,060,890",19,"463,757",250,"2,271,664","1,310","31,886,861","1,055","10,628,252","1,677","73,419,998","1,665","27,939,960","1,276","5,735,175","1,111","2,057,209","1,027","717,485","3,097","55,443,805","2,505","31,258,128","1,566","5,228,639","3,105","27,544,252","1,202","8,952,625","1,939","-17,539,839","3,141","-8,587,214",297,"1,339,897",136,"1,270,223",361,"7,847,567","1,087","3,645,574",46,"854,047","1,828","130,784,281","1,871","131,612,483","1,791","82,450,629",57,"-183,694","1,884","47,408,843","1,936","47,225,149","1,185","10,362,035",426,"1,298,769","1,376","602,821","7,952","2,508,495","13,687","11,393","8,163,860","1,083","385,185","3,327","1,454,308"
VIC,3096,"1,224","1,223","70,709,826","1,027","14,913,568",895,"1,283,262",19,"18,876",896,"1,302,110",942,"15,731,675",50,"177,416",961,"55,048,518",935,"13,478,935",243,"1,036,382",25,"282,365",27,"454,274",71,"417,180",61,"516,980",11,"148,291",23,"600,866",751,"809,536",114,"203,046",309,"3,136,141",308,"1,308,857","1,223","73,775,320",378,"954,361",170,"144,306",545,"154,099",44,"72,817",727,"882,308",825,"2,207,891",25,"5,200",31,"76,009",20,"34,378",465,"155,795",563,"149,297",974,"3,062,517",54,"1,305,089",30,"404,175",130,"1,303,900",1,-3,189,"5,777,725",86,"486,373",14,"391,533",0,0,14,"115,402",72,"1,010,023",50,"228,977",96,"2,282,045",76,"1,599,910",69,"417,093",60,"184,541",54,"57,557",162,"2,743,569",143,"1,576,113",93,"272,725",164,"1,390,835",54,"323,024",113,"-819,128",167,"-496,104",26,"124,135",2,"69,365",16,"309,812",63,"120,602",4,"61,570",117,"5,492,493",119,"5,554,063",116,"3,232,660",3,"-43,094",119,"2,332,488",121,"2,289,394",76,"399,890",20,"60,420",94,"41,528",608,"194,388",812,696,"506,023",52,"13,216",131,"59,580"
VIC,3097,999,985,"87,230,350",807,"25,252,456",686,"1,638,338",15,"18,122",686,"1,656,461",729,"26,968,698",36,"137,565",672,"48,190,720",640,"14,140,328",154,"1,127,021",10,"136,480",15,"793,438",45,"251,998",34,"346,493",15,"422,575",5,"171,957",656,"1,123,167",138,"80,375",313,"4,066,996",313,"1,644,531",990,"90,839,123",223,"868,892",86,"196,845",262,"74,735",28,"54,338",449,"514,226",513,"1,709,036",12,"3,224",32,"81,091",31,"115,270",307,"425,725",398,"277,035",716,"3,459,626",32,"799,815",31,"516,641",123,"1,568,205",29,"-211,098",264,"10,318,376",121,"1,310,366",8,"143,264",4,"312,931",9,"56,410",79,"10,019,861",60,"4,564,828",94,"22,000,641",79,"6,996,524",84,"429,711",65,"139,250",66,"50,046",182,"3,433,460",127,"1,594,126",62,"197,931",179,"1,680,943",92,"763,120",90,"-802,660",182,"-39,540",15,"76,451",17,"422,337",33,"550,668",73,"293,979",11,"187,471",119,"9,259,927",129,"9,447,398",121,"6,000,064",12,"-509,810",117,"3,590,536",128,"3,080,726",84,"730,281",16,"69,173",90,"39,828",424,"139,125",714,572,"451,393",52,"20,793",179,"97,952"
VIC,3099,"3,122","3,101","176,861,778","2,556","37,306,432","2,219","3,215,318",59,"59,886","2,218","3,273,990","2,349","39,200,843",142,"532,499","2,417","138,385,780","2,310","34,560,111",583,"2,177,462",35,"528,632",44,"1,555,031",158,"847,229",121,"1,206,920",49,"714,310",28,"848,321","1,851","1,817,906",274,"134,042",767,"5,892,167",767,"2,395,585","3,103","184,668,650",937,"2,060,380",403,"341,281","1,325","392,414",119,"224,236","1,747","2,178,713","1,986","5,197,024",73,"29,924",47,"144,186",54,"99,120","1,165","370,037","1,375","459,432","2,404","7,501,174",150,"3,518,022",82,"1,376,514",385,"4,478,574",45,"-243,574",515,"14,775,058",160,"855,175",19,"375,896",11,"226,240",49,"1,230,574",156,"2,980,946",129,"886,182",193,"7,276,070",189,"3,365,905",149,"662,820",125,"219,607",118,"69,348",458,"7,628,867",373,"3,670,242",218,"566,096",457,"3,725,523",208,"1,592,926",254,"-1,925,920",462,"-332,994",48,"213,661",16,"75,781",49,"830,022",130,"347,303",27,"717,384",381,"23,392,951",404,"24,112,985",391,"16,371,922",29,"-334,906",392,"6,838,052",414,"6,503,146",239,"1,214,650",55,"141,605",299,"127,859","1,534","487,789","1,955","1,658","1,156,254",158,"52,320",405,"157,474"
VIC,3101,"16,741","16,525","1,740,725,935","13,619","533,361,851","12,042","33,138,717",245,"360,642","12,017","33,466,754","12,721","564,654,139","1,030","4,804,760","11,517","937,514,316","10,934","289,968,207","2,262","14,618,344",166,"6,306,192",209,"11,656,288",686,"3,870,559",373,"4,152,301",195,"4,010,411",240,"11,182,366","11,491","34,070,805","2,845","5,275,695","5,947","118,801,171","5,934","50,218,391","16,568","1,850,047,788","3,586","10,340,430","1,872","2,871,845","3,306","855,111",509,"1,514,511","7,493","11,666,649","8,525","27,248,546",341,"207,953",553,"3,780,484","1,003","5,183,111","5,820","31,404,126","6,759","6,406,232","12,394","103,097,056",920,"24,724,521",552,"11,591,532","2,222","31,445,712",102,"-871,561","4,803","305,542,029","2,398","36,665,828",209,"5,174,874",49,"5,745,693",212,"3,848,004","1,909","113,721,241","1,633","42,926,000","2,590","249,688,123","2,032","92,169,410","2,019","23,738,732","1,807","13,200,454","1,648","4,230,946","3,561","104,048,572","2,560","50,954,718","1,597","6,312,279","3,558","50,076,054","1,765","23,125,680","1,823","-26,420,159","3,590","-3,294,479",573,"2,581,259",229,"1,844,967",741,"20,581,582","1,261","8,155,752",83,"4,723,165","1,790","460,975,433","1,857","465,698,598","1,749","299,467,154",104,"-3,874,585","1,819","163,307,245","1,906","159,432,660","1,306","61,705,212",318,"1,488,949","1,357","816,334","6,121","1,909,450","12,990","10,014","7,898,635",990,"350,737","4,062","2,457,367"
