"Taxation statistics 2020–21 Individuals: Selected items, by state/territory1 and postcode, 2020–21 income year2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State/ Territory1,Postcode,"Individuals
no.","Taxable income or loss3
no.","Taxable income or loss3
$","Tax on taxable income
no.","Tax on taxable income
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Total Medicare levy liability
no.","Total Medicare levy liability
$","Net tax
no.","Net tax
$","HELP assessment debt
no.","HELP assessment debt
$","Salary or wages
no.","Salary or wages
$","Tax withheld from salary or wages
no.","Tax withheld from salary or wages
$","Allowances earnings tips directors fees etc
no.","Allowances earnings tips directors fees etc
$","Employer lump sum payments amount A
no.","Employer lump sum payments amount A
$","Employment termination payments taxable component
no.","Employment termination payments taxable component
$","Australian government allowances and payments
no.","Australian government allowances and payments
$","Australian government pensions and allowances
no.","Australian government pensions and allowances
$","Australian annuities and superannuation income streams taxable component taxed element
no.","Australian annuities and superannuation income streams taxable component taxed element
$","Australian annuities and superannuation income streams taxable component untaxed element
no.","Australian annuities and superannuation income streams taxable component untaxed element
$","Gross interest
no.","Gross interest
$","Dividends unfranked
no.","Dividends unfranked
$","Dividends franked
no.","Dividends franked
$","Dividends franking credit
no.","Dividends franking credit
$","Total Income or Loss3
no.","Total Income or Loss3
$","Total work related car expenses
no.","Total work related car expenses
$","Work related travel expenses
no.","Work related travel expenses
$","Total work related uniform/clothing expenses
no.","Total work related uniform/clothing expenses
$","Total work related self education expenses
no.","Total work related self education expenses
$","Other work related expenses
no.","Other work related expenses
$","Total work related expenses
no.","Total work related expenses
$","Low value pool deduction
no.","Low value pool deduction
$","Interest deductions
no.","Interest deductions
$","Dividend deductions
no.","Dividend deductions
$","Gifts or donations
no.","Gifts or donations
$","Cost of managing tax affairs - Interest charged by the ATO
no.","Cost of managing tax affairs - Interest charged by the ATO
$","Cost of managing tax affairs - Litigation costs
no.","Cost of managing tax affairs - Litigation costs
$","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
no.","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
$","Total deductions3
no.","Total deductions3
$","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
$","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
$","Reportable employer superannuation contributions
no.","Reportable employer superannuation contributions
$","Net primary production distribution
no.","Net primary production distribution
$","Net non primary production distribution
no.","Net non primary production distribution
$","Share of franking credit from franked dividends
no.","Share of franking credit from franked dividends
$","Net PSI transferred
no.","Net PSI transferred
$","Deferred non-commercial business losses primary production deferred losses
no.","Deferred non-commercial business losses primary production deferred losses
$","Deferred non-commercial business losses non primary production deferred losses
no.","Deferred non-commercial business losses non primary production deferred losses
$","Capital gains net capital gain
no.","Capital gains net capital gain
$","Estimated tax on net capital gains
no.","Estimated tax on net capital gains
$","Capital gains total current year capital gains
no.","Capital gains total current year capital gains
$","Capital gains net capital losses carrier forward
no.","Capital gains net capital losses carrier forward
$","Foreign source income assessable foreign source income
no.","Foreign source income assessable foreign source income
$","Foreign source income other net foreign source income
no.","Foreign source income other net foreign source income
$","Foreign source income foreign income tax offset
no.","Foreign source income foreign income tax offset
$","Gross rent
no.","Gross rent
$","Rent interest deductions
no.","Rent interest deductions
$","Rent capital works deductions
no.","Rent capital works deductions
$","Rent other rental deductions
no.","Rent other rental deductions
$",Net rent - profit no.,"Net rent - profit 
$","Net rent - loss 
no.","Net rent - loss 
$","Net rent3
no.","Net rent3
$","Other income category 1
no.","Other income category 1
$","Other income category 2 (ATO Interest)
no.","Other income category 2 (ATO Interest)
$","Other income category 3 (FHSS)
no.","Other income category 3 (FHSS)
$","Other income category 4
no.","Other income category 4
$","Personal superannuation contributions
no.","Personal superannuation contributions
$","Other deductions
no.","Other deductions
$","Total business income - primary production
no.","Total business income - primary production
$","Total business income non-primary production
no.","Total business income non-primary production
$","Total business income3
no.","Total business income3
$","Total business expenses3
no.","Total business expenses3
$","Net income or loss from business
no.","Net income or loss from business
$","Estimated business net tax
no.","Estimated business net tax
$","Australian superannuation income stream tax offset
no.","Australian superannuation income stream tax offset
$","Small business income tax offset
no.","Small business income tax offset
$","Low income tax offset
no.","Low income tax offset
$","Low and middle income tax offset
no.","Low and middle income tax offset
$","HELP debt balance
no.","HELP debt balance
$","People with private health insurance
no.","Private health insurance - your Australian Government rebate received
no.","Private health insurance - your Australian Government rebate received
$","Private health insurance rebate credited (rebate increased)
no.","Private health insurance rebate credited (rebate increased)
$","Excess private health reduction or refund (rebate reduced)
no.","Excess private health reduction or refund (rebate reduced)
$","Total private health insurance rebate
no.","Total private health insurance rebate
$"
VIC,3024,"19,017","18,689","1,113,887,008","16,567","213,710,534","13,934","19,942,848",865,"1,013,756","13,937","20,952,470","15,071","216,160,422","1,092","3,191,068","16,337","1,010,094,783","16,040","241,437,851","5,971","21,890,198",303,"2,927,544",441,"2,743,064","3,066","34,220,375",708,"12,072,555",35,"417,356",102,"2,975,462","8,523","1,317,409",381,"192,246","1,567","2,396,219","1,551","922,064","18,690","1,157,175,155","4,411","10,354,937","1,579","2,260,044","8,870","3,068,506",872,"1,635,387","12,461","17,968,122","13,957","35,286,996",195,"87,850",86,"51,833",115,"67,660","5,497","2,027,446",227,"157,263",29,"9,847","8,167","1,534,868","14,917","43,143,263",785,"18,382,925",208,"2,856,765","1,204","5,401,505",28,"-1,232,370","1,055","10,172,956",707,"419,719",346,"10,219,010",12,"1,354,677",220,"1,780,039",883,"8,707,508",764,"2,314,105","1,027","15,284,010",489,"6,099,050",499,"1,310,880",423,"477,128",418,"108,110","1,829","23,934,034","1,712","13,583,730","1,162","3,716,704","1,850","12,489,921",498,"2,287,851","1,357","-8,144,173","1,855","-5,856,322",122,"882,810",33,"42,119",12,"147,445",108,"715,631",224,"2,502,060",547,"1,391,963",38,"809,037","1,754","97,629,361","1,788","98,444,398","1,674","64,779,330","1,842","32,218,540","1,174","4,430,716",78,"212,455","1,098","446,539","8,983","3,543,931","13,744","10,749,624","2,546","56,746,008","6,410","5,550","2,686,735",630,"136,330","1,539","448,392","5,582","2,374,672"
VIC,3025,"6,709","6,651","463,835,692","5,944","99,582,378","5,112","8,529,707",363,"462,776","5,112","8,991,394","5,425","102,142,658",675,"2,604,064","5,416","384,934,146","5,334","100,940,525","2,028","10,504,270",117,"1,408,601",134,"1,188,259",862,"10,241,843",264,"4,066,911",12,"175,710",38,"954,784","3,446","1,652,082",281,"204,954","1,058","6,209,112","1,048","2,326,310","6,657","481,995,479","1,583","4,135,379",580,"778,178","2,600","794,791",239,"621,520","4,251","6,822,017","4,635","13,151,885",112,"59,229",62,"99,652",89,"141,093","2,118","856,907",127,"181,478",15,"66,370","2,898","767,447","5,209","17,964,839",276,"6,465,481",127,"1,705,399",599,"3,270,084",14,"256,960",800,"20,549,977",402,"1,555,800",89,"2,527,609",3,"1,123,123",82,"1,984,535",528,"7,559,699",462,"2,081,942",621,"15,632,608",322,"6,334,568",338,"856,638",301,"329,523",287,"149,690","1,166","25,228,262",934,"9,671,154",564,"2,318,480","1,160","11,578,094",584,"5,481,406",590,"-3,820,871","1,174","1,660,535",37,"314,893",19,"22,987",10,"85,251",93,"608,700",148,"1,805,498",264,"829,551",12,"492,392",715,"64,156,779",725,"64,660,080",686,"45,038,431",743,"17,947,708",501,"3,695,956",18,"56,991",541,"306,892","2,775","1,100,957","4,694","3,636,230","1,237","32,236,284","3,368","2,962","1,713,229",328,"85,370","1,087","400,460","2,837","1,398,139"
VIC,3026,"2,834","2,794","172,102,759","2,448","34,499,233","2,059","3,085,812",147,"181,740","2,058","3,266,470","2,230","34,996,124",241,"848,859","2,413","144,673,972","2,353","34,955,950",866,"3,358,339",43,"596,881",52,"596,303",433,"4,880,269",71,"1,290,471",5,"121,646",4,"120,692","1,214","260,966",79,"15,535",282,"3,132,992",281,"1,200,858","2,793","178,318,598",588,"1,267,520",218,"282,054","1,299","421,594",104,"259,179","1,753","2,491,123","2,000","4,721,470",49,"26,573",11,"1,922",20,"20,949",853,"397,400",37,"29,798",16,"2,701","1,147","253,811","2,163","6,135,786",140,"3,364,792",34,"626,737",168,"908,517",1,-204,230,"9,586,990",113,"906,664",66,"1,184,634",2,"1,151",27,"202,980",169,"1,896,186",155,"604,121",204,"3,839,050",84,"2,551,346",85,"517,091",70,"49,505",75,"102,200",437,"6,693,649",397,"4,023,458",245,"831,141",440,"3,520,104",122,"616,077",319,"-2,297,132",441,"-1,681,055",9,"36,148",2,139,0,0,22,"52,562",44,"515,902",105,"158,384",8,"54,222",286,"15,885,606",293,"15,939,828",268,"10,059,226",297,"5,771,549",187,"781,112",3,"8,711",204,"100,621","1,299","526,176","2,037","1,601,176",494,"11,713,588","1,047",920,"423,543",83,"19,595",292,"94,291",902,"348,846"
VIC,3027,"5,992","5,893","391,371,838","5,134","82,579,549","4,127","6,872,709",301,"383,070","4,131","7,255,010","4,724","84,645,350",311,"1,198,415","4,970","340,701,081","4,860","86,914,649","1,613","8,401,517",86,"1,113,947",113,"1,262,636",652,"7,443,842",88,"1,346,863",4,"31,131",12,"397,613","2,739","603,643",270,"168,385",754,"2,103,161",744,"811,800","5,901","406,419,117","1,194","2,973,782",499,"654,036","2,112","692,614",335,"810,171","3,776","6,112,025","4,165","11,242,628",120,"73,159",46,"69,078",64,"57,884","1,531","750,205",100,"77,243",13,"3,101","2,428","570,556","4,568","14,690,837",208,"4,805,840",76,"895,612",404,"2,152,521",17,"104,622",582,"11,539,584",358,"586,412",131,"3,831,347",1,332,77,"988,025",491,"4,672,907",419,"1,100,531",592,"9,628,288",364,"7,336,800",257,"1,080,522",224,"182,167",214,"66,905","1,241","23,251,382","1,127","12,899,888",814,"3,835,946","1,250","11,480,175",362,"2,040,570",893,"-7,005,197","1,256","-4,964,627",43,"215,359",9,"18,692",5,"55,942",56,"249,219",107,"1,195,235",256,"647,628",19,"336,483",861,"93,814,137",880,"94,218,361",811,"71,930,029",893,"21,573,671",598,"3,974,487",9,"31,121",582,"254,437","2,635","1,104,371","4,038","3,014,258",665,"16,480,313","2,759","2,361","1,177,247",256,"46,033",924,"320,266","2,235","903,014"
VIC,3028,"16,253","16,081","958,247,362","14,194","183,770,236","11,873","17,014,311",694,"888,690","11,877","17,902,404","12,892","185,226,256","1,207","3,895,333","13,644","834,574,873","13,393","202,711,753","5,189","21,296,710",315,"3,995,905",367,"3,888,971","2,212","26,179,779",558,"8,244,690",55,"699,045",126,"3,584,397","8,050","2,697,420",614,"334,810","2,315","5,093,929","2,300","1,991,778","16,091","995,114,996","3,650","8,463,926","1,278","1,471,702","7,225","2,227,744",604,"1,152,358","10,314","14,341,005","11,474","27,656,735",232,"81,770",131,"223,845",204,"194,612","5,386","1,649,255",142,"200,277",19,"32,614","7,355","1,667,091","12,760","36,601,182",598,"14,318,850",210,"2,637,843","1,551","8,984,065",30,"189,571","1,305","22,352,628",781,"906,484",249,"5,002,316",10,"96,601",171,"1,816,766","1,048","13,496,684",889,"3,510,676","1,220","27,396,039",665,"10,454,580",632,"1,488,119",558,"591,705",537,"98,632","2,203","37,088,999","1,792","15,845,550","1,189","3,952,208","2,216","17,914,959","1,055","6,707,611","1,167","-7,331,331","2,223","-623,720",111,"828,161",22,"106,461",13,"167,931",161,"1,177,436",326,"3,814,792",459,"1,060,801",42,"1,486,485","1,612","78,195,203","1,648","79,664,689","1,548","45,712,380","1,689","32,393,096","1,109","4,496,582",101,"280,064","1,083","473,050","7,749","3,073,176","11,797","9,241,711","2,427","59,107,161","6,659","5,824","3,341,382",601,"166,738","1,588","534,757","5,820","2,973,363"
VIC,3029,"73,448","72,053","4,036,806,007","62,744","745,650,930","49,943","69,151,802","2,851","3,470,617","49,934","72,607,590","56,525","747,896,953","3,592","11,363,236","60,029","3,484,067,823","58,675","816,527,871","22,758","96,511,937","1,011","12,106,741","1,317","9,818,922","10,485","116,856,760","1,945","32,015,979",103,"1,090,514",361,"11,387,248","31,913","6,378,786","1,856","1,226,407","7,020","14,193,585","6,940","5,556,214","72,070","4,190,647,099","15,849","35,086,018","5,001","6,689,292","33,145","11,292,643","2,897","5,805,115","44,054","59,988,371","49,596","118,861,439",850,"372,417",382,"294,369",478,"440,507","19,044","8,674,048","1,042","830,250",150,"58,286","31,708","6,264,667","54,717","152,338,023","3,067","72,874,338",677,"8,658,325","4,176","22,608,851",78,"1,202,321","4,787","92,083,617","2,627","4,249,195","1,516","33,415,977",39,"310,543",847,"8,544,848","3,878","43,886,732","3,316","12,034,227","4,604","87,856,808","2,475","36,567,877","1,889","5,850,220","1,668","2,329,233","1,588","446,398","8,942","132,256,030","8,308","73,069,734","5,779","20,246,026","9,065","67,441,321","2,457","13,737,518","6,634","-42,238,564","9,092","-28,501,046",459,"2,804,884",134,"221,340",31,"288,007",522,"3,052,723",928,"11,099,829","2,134","5,359,383",200,"5,599,002","11,234","623,946,247","11,410","629,702,300","10,482","399,474,357","11,550","223,994,321","7,615","25,232,166",266,"747,723","7,158","2,863,932","37,233","15,315,553","53,125","40,566,599","8,631","203,209,729","22,403","19,114","9,432,140","2,222","500,978","5,052","1,534,572","19,518","8,398,546"
VIC,3030,"70,776","69,683","4,530,110,765","61,193","940,714,294","52,090","81,982,862","3,231","4,038,305","52,066","85,978,224","55,729","956,340,652","4,291","14,463,817","58,538","3,877,503,264","57,320","975,542,419","21,713","103,004,344","1,126","14,647,255","1,497","15,271,482","9,369","107,126,472","2,240","35,952,233",147,"2,334,691",439,"13,849,173","33,761","10,045,083","2,552","2,014,065","8,984","36,073,204","8,900","14,026,498","69,733","4,715,305,307","16,099","40,259,087","5,563","7,486,893","29,236","9,561,914","3,026","6,293,661","44,613","67,534,390","49,378","131,135,945","1,193","572,354",614,"1,060,793",774,"1,069,182","20,333","8,642,406",935,"1,073,540",103,"54,982","29,802","6,818,970","54,655","181,860,324","2,720","64,833,531","1,087","13,853,474","5,710","33,503,607",216,"7,373,829","6,593","175,868,063","3,437","11,021,578","1,167","30,867,782",33,"106,692",855,"9,260,032","4,674","69,321,824","4,007","19,945,646","5,688","144,449,386","3,224","70,115,526","2,942","30,349,359","2,472","18,053,102","2,309","3,786,040","11,108","189,319,989","9,823","97,661,566","6,882","26,623,536","11,185","94,472,773","3,785","24,259,015","7,435","-53,748,308","11,224","-29,489,293",450,"3,238,263",127,"320,253",43,"511,370",549,"2,758,337","1,627","23,589,201","2,771","7,709,381",138,"4,832,194","6,841","526,606,370","6,957","531,427,474","6,462","369,693,758","7,158","154,901,177","4,452","25,587,511",316,"1,032,106","4,888","2,459,944","31,700","12,729,603","49,087","37,753,566","9,346","224,415,975","32,118","27,718","15,509,298","2,713","675,435","9,187","3,324,127","26,817","12,860,607"
VIC,3031,"11,297","11,198","876,417,429","10,151","203,020,700","8,819","16,313,015",640,"817,694","8,815","17,121,777","9,384","208,851,799","1,871","8,417,756","9,633","731,769,960","9,457","204,305,623","3,413","15,056,413",159,"2,934,404",208,"3,563,428","1,712","20,447,207",258,"4,456,149",25,"632,273",63,"1,979,776","6,593","2,934,336",942,"761,802","2,444","7,614,868","2,423","3,092,087","11,206","911,705,419","1,808","3,755,303",949,"818,882","3,012","860,073",585,"1,698,072","7,484","13,083,357","8,024","20,215,687",192,"61,344",120,"482,978",384,"638,336","3,924","2,573,678",166,"134,438",13,"3,348","4,084","1,428,993","9,043","34,814,059",903,"22,134,579",210,"3,667,510","1,278","8,494,930",28,"219,093","1,585","41,282,784","1,128","2,926,960",225,"5,319,523",9,"48,721",162,"1,492,408","1,362","18,106,156","1,240","5,833,995","1,643","34,474,599",711,"15,124,789","1,147","3,785,835","1,025","1,555,728",978,"524,418","1,645","34,119,537","1,343","14,210,479",829,"3,179,645","1,657","16,620,794",857,"6,553,231",805,"-6,444,608","1,663","108,623",100,"580,490",36,"34,962",16,"170,858",223,"1,042,365",520,"7,442,311",635,"1,788,185",25,"1,050,581","1,338","78,337,637","1,362","79,388,218","1,206","36,892,544","1,406","40,771,220",973,"9,665,442",47,"182,209",872,"426,778","4,355","1,753,613","7,529","5,799,696","3,232","99,065,062","6,320","5,159","2,827,147",619,"177,318","2,418","974,526","4,523","2,029,939"
VIC,3032,"19,349","19,136","1,464,316,151","16,899","342,327,120","14,526","27,028,298",822,"1,045,561","14,517","28,050,605","15,551","351,171,892","2,229","9,055,394","15,923","1,176,521,249","15,615","321,151,645","5,815","26,925,310",324,"4,862,226",312,"5,813,022","2,448","28,756,388",492,"7,465,003",46,"864,379",136,"5,383,073","11,016","5,973,790","1,369","2,074,253","4,193","19,804,595","4,166","7,818,769","19,153","1,526,102,630","3,855","9,375,345","1,625","1,507,669","5,965","1,745,984",840,"2,114,653","12,282","20,493,364","13,341","35,237,015",301,"115,941",226,"1,199,191",517,"1,146,725","6,358","4,241,311",302,"330,351",44,"12,263","7,367","2,528,681","15,184","60,688,723","1,151","27,652,880",393,"6,535,218","2,015","14,376,156",48,"-29,445","2,829","103,359,062","1,666","8,830,333",315,"6,044,602",14,"233,220",238,"3,236,867","2,020","32,759,719","1,763","9,829,596","2,446","67,583,933","1,348","37,612,840","1,470","13,444,533","1,319","5,582,477","1,273","1,240,758","3,441","74,351,441","2,760","31,174,893","1,734","7,045,999","3,455","36,464,725","1,693","14,134,352","1,774","-14,468,528","3,468","-334,176",160,"1,268,344",52,"178,613",21,"334,756",345,"1,415,706",823,"12,263,071","1,004","3,491,107",44,"1,187,147","2,098","190,253,789","2,138","191,480,471","1,983","126,478,885","2,207","62,422,308","1,502","14,507,412",108,"437,639","1,596","833,789","7,777","3,164,614","12,579","9,617,939","4,265","120,781,712","11,307","9,380","5,578,178",915,"267,011","4,076","1,704,578","8,318","4,140,611"
VIC,3033,"8,573","8,503","612,445,357","7,368","138,994,855","6,482","11,401,095",302,"413,504","6,479","11,801,950","6,727","141,241,462",664,"2,527,650","6,732","470,816,382","6,560","123,712,873","2,639","14,120,020",164,"2,868,384",169,"2,440,296",845,"9,371,891",364,"5,109,220",28,"312,244",102,"3,736,786","4,770","2,686,677",495,"509,513","2,102","10,339,983","2,097","4,071,125","8,509","638,012,491","1,943","5,639,705",657,"775,913","3,120","912,740",249,"483,167","5,317","8,157,944","5,766","15,969,469",170,"65,104",106,"245,636",175,"292,923","3,016","876,006",134,"156,002",12,"11,970","3,802","1,102,029","6,716","25,329,999",346,"8,180,822",158,"2,146,644",876,"6,031,459",17,"150,538","1,323","49,209,366",611,"3,061,811",75,"2,443,053",3,"27,912",89,"878,744",793,"21,297,018",643,"7,311,090",942,"41,869,917",567,"12,366,520",480,"5,408,619",410,"2,077,199",419,"1,328,877","1,731","33,488,976","1,297","12,690,063",907,"3,400,434","1,730","15,201,145",939,"8,016,764",799,"-5,820,235","1,739","2,196,529",52,"550,803",25,"162,558",1,"10,304",125,"876,074",338,"5,414,759",428,"1,147,512",6,"108,157",723,"113,095,400",728,"113,200,330",677,"91,252,714",746,"21,173,905",512,"4,549,312",81,"261,125",699,"394,005","3,540","1,438,706","5,679","4,346,795","1,412","36,541,155","5,521","4,760","3,218,444",349,"103,670","1,636","663,906","4,453","2,658,207"
VIC,3034,"6,762","6,690","444,820,684","5,829","94,848,789","4,988","8,178,288",271,"329,667","4,984","8,504,019","5,225","96,721,221",593,"2,127,947","5,170","342,732,173","5,045","87,912,407","2,003","11,156,613",111,"1,778,756",102,"1,247,700",747,"8,651,775",341,"4,895,193",16,"306,778",82,"2,833,420","3,700","2,208,536",395,"435,298","1,639","12,276,920","1,629","4,832,535","6,700","463,186,346","1,441","3,812,297",494,"535,876","2,373","675,458",190,"411,820","3,990","5,936,622","4,364","11,372,073",122,"53,079",91,"124,473",130,"317,438","2,278","838,505",107,"199,688",13,"2,110","2,921","807,169","5,230","18,202,664",273,"6,557,724",94,"1,136,262",628,"4,514,392",16,"20,221","1,099","32,583,624",493,"1,514,031",69,"1,548,639",1,"1,459",61,"514,609",606,"10,954,900",483,"2,976,581",742,"23,117,104",449,"12,596,110",399,"1,732,714",337,"861,457",324,"186,965","1,485","32,049,195","1,095","11,114,997",701,"2,601,346","1,487","14,983,420",856,"8,255,151",640,"-4,905,719","1,498","3,349,432",40,"226,497",14,"10,070",4,"44,275",86,"354,596",246,"3,743,130",282,"710,865",1,"9,000",586,"74,250,117",587,"74,259,117",543,"57,387,336",596,"16,414,800",384,"3,124,281",62,"220,562",515,"297,012","2,961","1,206,104","4,559","3,432,241","1,157","30,212,189","3,993","3,537","2,390,216",235,"68,531","1,178","484,540","3,291","1,974,207"
VIC,3036,"3,809","3,777","284,449,947","3,251","66,897,176","2,879","5,345,526",112,"155,384","2,878","5,500,277","2,959","68,590,348",301,"1,093,939","2,801","195,589,039","2,738","51,972,795","1,147","7,472,713",75,"1,957,030",67,"2,109,577",294,"3,257,085",146,"1,891,206",15,"323,783",44,"1,327,435","2,174","1,813,117",243,"313,191","1,066","11,631,454","1,065","4,623,159","3,785","298,301,271",920,"2,519,227",282,"361,579","1,307","340,588",95,"194,676","2,175","3,235,348","2,371","6,651,418",72,"49,749",66,"263,280",101,"339,904","1,295","461,654",90,"260,018",1,70,"1,614","581,300","2,942","13,135,862",134,"3,147,796",64,"1,017,432",444,"3,529,410",13,"-21,105",867,"39,863,277",352,"3,995,157",25,"839,042",2,"378,578",46,"369,481",380,"10,087,757",318,"2,667,043",453,"19,354,513",292,"8,158,268",242,"782,970",217,"587,099",213,"80,389",844,"17,678,280",615,"6,667,227",419,"1,540,415",840,"8,293,481",454,"4,313,914",390,"-3,191,358",848,"1,122,556",25,"128,558",8,"69,742",0,0,67,"539,810",222,"3,981,333",175,"538,334",7,"549,884",293,"44,575,178",300,"45,125,062",297,"34,278,588",317,"10,157,641",223,"2,131,852",37,"128,499",362,"245,451","1,536","646,242","2,446","1,813,788",615,"15,518,657","2,695","2,264","1,708,974",159,"56,457",855,"401,426","2,057","1,364,004"
VIC,3037,"29,562","29,250","1,770,323,752","25,840","346,595,272","22,349","32,355,821","1,235","1,573,290","22,345","33,917,491","23,506","350,492,524","2,404","7,564,161","24,845","1,505,813,702","24,292","365,076,309","10,265","48,932,318",560,"8,631,310",641,"6,554,284","4,216","46,612,723",901,"13,548,291",66,"929,813",99,"2,605,771","14,341","4,187,728",855,"2,312,437","3,732","9,952,752","3,707","3,856,848","29,271","1,843,189,605","7,243","17,960,366","2,258","2,986,496","13,996","4,190,186",915,"1,743,411","19,069","25,979,632","21,119","52,860,091",540,"235,834",209,"402,676",241,"834,016","9,969","3,075,687",397,"1,053,088",48,"14,980","13,974","3,051,837","23,217","71,693,503","1,128","26,275,870",371,"5,006,570","2,440","13,795,356",32,"234,900","2,760","80,823,677","1,164","4,340,366",323,"7,314,497",15,"121,197",310,"5,549,904","1,558","28,398,475","1,353","8,703,989","1,857","54,809,824","1,239","24,638,008",804,"4,315,617",680,"2,048,348",669,"1,121,806","4,766","80,713,628","4,192","39,040,670","3,018","11,077,352","4,793","38,920,223","1,819","11,427,125","2,985","-19,751,543","4,809","-8,324,418",232,"1,934,543",66,"146,428",8,"143,846",195,"1,503,031",533,"7,112,831","1,030","2,472,455",44,"973,274","2,642","200,082,966","2,680","201,060,214","2,512","136,666,304","2,734","58,982,934","1,749","9,576,490",91,"216,068","2,162","1,141,231","14,368","5,847,320","21,457","16,524,411","5,384","133,580,596","12,584","10,912","6,280,201",824,"200,334","3,255","1,134,910","10,641","5,345,625"
VIC,3038,"16,283","16,155","1,003,126,549","13,986","203,440,148","12,152","18,425,415",584,"743,102","12,150","19,164,702","12,676","206,458,265","1,394","4,735,780","13,037","809,727,352","12,775","202,061,383","5,345","27,465,070",369,"6,995,227",369,"4,635,546","1,895","21,454,713",678,"9,314,732",52,"752,935",128,"3,942,548","9,046","4,228,486",736,"1,133,173","3,391","16,113,745","3,375","6,305,791","16,167","1,045,713,038","3,868","9,687,265","1,264","1,521,227","6,852","2,018,869",471,"955,373","10,086","13,933,728","11,105","28,116,462",361,"151,719",196,"253,853",289,"497,930","5,633","1,625,318",205,"255,194",18,"8,937","7,541","2,021,009","12,651","42,203,734",567,"13,253,131",261,"3,228,076","1,792","12,828,594",33,"-131,123","2,211","59,604,268",971,"2,611,519",153,"3,116,428",5,"183,327",165,"2,565,000","1,168","24,156,969",983,"6,955,968","1,440","50,384,620","1,014","21,760,292",711,"1,795,371",640,"729,370",598,"166,277","3,374","63,862,163","2,592","23,402,302","1,910","7,121,722","3,379","30,112,517","1,789","13,793,552","1,609","-10,567,932","3,402","3,225,620",98,"736,180",33,"74,333",5,"83,983",152,"1,405,584",514,"7,746,418",536,"1,508,911",20,"594,245","1,379","136,963,743","1,394","137,534,380","1,342","102,550,135","1,446","32,475,622",935,"5,677,066",105,"321,230","1,284","676,421","7,451","3,075,312","11,324","8,647,996","2,922","76,645,206","8,759","7,605","4,973,297",512,"158,874","2,169","875,427","7,343","4,256,744"
VIC,3039,"10,646","10,544","897,898,216","9,326","223,392,546","8,176","16,829,300",506,"686,334","8,176","17,512,786","8,638","230,424,154","1,298","5,610,692","8,665","698,981,526","8,504","198,749,918","3,174","16,100,690",180,"3,030,838",165,"3,125,370","1,041","11,325,819",244,"3,499,273",48,"711,863",144,"5,316,164","6,536","5,065,067",885,"1,370,991","2,694","18,154,089","2,678","7,078,076","10,561","935,588,317","2,041","5,118,344",896,"758,262","3,036","843,559",407,"1,429,473","6,787","11,362,114","7,317","19,511,752",152,"65,733",174,"397,467",363,"742,046","3,704","2,008,739",173,"221,719",3,314,"4,087","1,465,507","8,562","37,299,618",623,"15,168,985",248,"3,859,872","1,305","10,498,012",29,"9,615","1,848","74,758,787","1,110","8,087,860",157,"6,068,100",4,"132,908",129,"1,229,518","1,224","25,442,327","1,028","8,394,357","1,477","52,991,691",831,"26,008,878",952,"4,949,552",844,"1,868,887",811,"509,766","1,877","41,486,252","1,480","16,576,696",896,"3,445,572","1,896","19,691,977","1,005","8,842,722",899,"-7,070,715","1,904","1,772,007",87,"1,737,741",31,"156,779",11,"136,709",222,"1,420,615",599,"9,404,679",588,"3,437,588",16,"243,475",992,"101,150,169","1,007","101,393,644",922,"65,280,699","1,036","34,931,679",703,"9,012,034",105,"397,010",773,"447,924","3,977","1,609,345","6,814","5,207,167","2,309","69,423,464","7,095","5,729","3,723,982",631,"202,297","2,547","1,163,098","5,016","2,763,181"
