"Taxation statistics 2022–23 Individuals: Selected items, by state/territory1, Statistical Area Level 4 (SA4)2, and postcode, 2022–23 income year3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State/ Territory1,Statistical Area Level 4 (SA4)2,Postcode,"Individuals
no.","Taxable income or loss4
no.","Taxable income or loss4
$","Tax on taxable income
no.","Tax on taxable income
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Total Medicare levy liability
no.","Total Medicare levy liability
$","Net tax
no.","Net tax
$","HELP assessment debt
no.","HELP assessment debt
$","Salary or wages
no.","Salary or wages
$","Tax withheld from salary or wages
no.","Tax withheld from salary or wages
$","Allowances earnings tips directors fees etc
no.","Allowances earnings tips directors fees etc
$","Employer lump sum payments amount A
no.","Employer lump sum payments amount A
$","Employment termination payments taxable component
no.","Employment termination payments taxable component
$","Australian government allowances and payments
no.","Australian government allowances and payments
$","Australian government pensions and allowances
no.","Australian government pensions and allowances
$","Australian annuities and superannuation income streams taxable component taxed element
no.","Australian annuities and superannuation income streams taxable component taxed element
$","Australian annuities and superannuation income streams taxable component untaxed element
no.","Australian annuities and superannuation income streams taxable component untaxed element
$","Gross interest
no.","Gross interest
$","Dividends unfranked
no.","Dividends unfranked
$","Dividends franked
no.","Dividends franked
$","Dividends franking credit
no.","Dividends franking credit
$","Total Income or Loss4
no.","Total Income or Loss4
$","Total work related car expenses
no.","Total work related car expenses
$","Work related travel expenses
no.","Work related travel expenses
$","Total work related uniform/clothing expenses
no.","Total work related uniform/clothing expenses
$","Total work related self education expenses
no.","Total work related self education expenses
$","Other work related expenses
no.","Other work related expenses
$","Total work related expenses
no.","Total work related expenses
$","Low value pool deduction
no.","Low value pool deduction
$","Interest deductions
no.","Interest deductions
$","Dividend deductions
no.","Dividend deductions
$","Gifts or donations
no.","Gifts or donations
$","Cost of managing tax affairs - Interest charged by the ATO
no.","Cost of managing tax affairs - Interest charged by the ATO
$","Cost of managing tax affairs - Litigation costs
no.","Cost of managing tax affairs - Litigation costs
$","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
no.","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
$","Total deductions4
no.","Total deductions4
$","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
$","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
$","Reportable employer superannuation contributions
no.","Reportable employer superannuation contributions
$","Net primary production distribution
no.","Net primary production distribution
$","Net non primary production distribution
no.","Net non primary production distribution
$","Share of franking credit from franked dividends
no.","Share of franking credit from franked dividends
$","Net PSI transferred
no.","Net PSI transferred
$","Deferred non-commercial business losses primary production deferred losses
no.","Deferred non-commercial business losses primary production deferred losses
$","Deferred non-commercial business losses non primary production deferred losses
no.","Deferred non-commercial business losses non primary production deferred losses
$","Capital gains net capital gain
no.","Capital gains net capital gain
$","Estimated tax on net capital gains
no.","Estimated tax on net capital gains
$","Capital gains total current year capital gains
no.","Capital gains total current year capital gains
$","Capital gains net capital losses carrier forward
no.","Capital gains net capital losses carrier forward
$","Foreign source income assessable foreign source income
no.","Foreign source income assessable foreign source income
$","Foreign source income other net foreign source income
no.","Foreign source income other net foreign source income
$","Foreign source income foreign income tax offset
no.","Foreign source income foreign income tax offset
$","Gross rent
no.","Gross rent
$","Rent interest deductions
no.","Rent interest deductions
$","Rent capital works deductions
no.","Rent capital works deductions
$","Rent other rental deductions
no.","Rent other rental deductions
$",Net rent - profit no.,"Net rent - profit 
$","Net rent - loss 
no.","Net rent - loss 
$","Net rent4
no.","Net rent4
$","Other income category 1
no.","Other income category 1
$","Other income category 2 (ATO Interest)
no.","Other income category 2 (ATO Interest)
$","Other income category 3 (FHSS)
no.","Other income category 3 (FHSS)
$","Other income category 4
no.","Other income category 4
$","Personal superannuation contributions
no.","Personal superannuation contributions
$","Other deductions
no.","Other deductions
$","Total business income - primary production
no.","Total business income - primary production
$","Total business income non-primary production
no.","Total business income non-primary production
$","Total business income4
no.","Total business income4
$","Total business expenses4
no.","Total business expenses4
$","Net income or loss from business
no.","Net income or loss from business
$","Estimated business net tax
no.","Estimated business net tax
$","Australian superannuation income stream tax offset
no.","Australian superannuation income stream tax offset
$","Small business income tax offset
no.","Small business income tax offset
$","Low income tax offset
no.","Low income tax offset
$","HELP debt balance
no.","HELP debt balance
$","People with private health insurance
no.","Private health insurance - your Australian Government rebate received
no.","Private health insurance - your Australian Government rebate received
$","Private health insurance rebate credited (rebate increased)
no.","Private health insurance rebate credited (rebate increased)
$","Excess private health reduction or refund (rebate reduced)
no.","Excess private health reduction or refund (rebate reduced)
$","Total private health insurance rebate
no.","Total private health insurance rebate
$"
VIC,Melbourne - North West,3047,"10,463","10,239","506,103,508","8,417","87,355,949","5,723","7,534,282",393,"506,827","5,729","8,041,109","7,502","91,537,017",737,"2,595,040","8,273","436,687,171","8,072","97,047,583","2,893","6,913,877",83,"459,412",192,"668,844","1,456","12,618,062",414,"6,909,767",8,"138,845",23,"523,083","5,220","2,274,890",186,"435,784",542,"3,567,973",534,"1,273,256","10,238","528,290,645","2,375","5,848,629","1,074","1,579,130","4,955","1,969,191",592,"1,311,232","5,198","6,313,871","6,362","17,022,053",79,"28,036",42,"41,391",47,"46,516","2,638","1,726,052",212,"458,975",36,"7,137","3,706","775,640","7,045","21,810,760",370,"9,053,686",50,"613,450",402,"2,024,860",9,"1,289",496,"10,124,118",235,"421,846",155,"2,475,618",6,"36,136",109,"949,472",247,"3,869,547",205,"1,147,315",311,"8,185,007",268,"4,150,298",205,"501,783",171,"64,220",181,"14,751",634,"11,559,927",503,"6,126,011",258,"873,116",635,"4,873,941",287,"2,356,691",352,"-2,669,832",641,"-313,141",81,"440,026",15,"20,425",5,"29,603",61,"497,821",75,"1,215,313",213,"481,437",35,"859,173","1,936","110,202,045","1,971","111,146,784","1,842","74,711,695","1,985","35,856,369","1,239","4,214,693",14,"46,074","1,145","467,974","5,436","2,263,020","1,697","48,221,738","1,957","1,512","693,340",278,"55,083",404,"117,712","1,622","630,712"
VIC,Melbourne - North West,3048,"7,900","7,733","387,194,513","6,414","66,701,154","4,871","6,365,796",364,"463,447","4,871","6,828,547","5,690","70,668,877",719,"2,330,894","6,112","331,576,000","5,934","74,761,722","2,109","6,328,312",48,"323,606",122,"258,606","1,246","10,364,480",366,"6,023,034",4,"51,394",11,"339,129","3,717","1,922,544",153,"277,872",440,"1,375,939",430,"528,247","7,734","403,543,198","1,916","4,668,503",670,"961,240","3,718","1,473,718",361,"566,140","4,135","4,753,601","4,844","12,423,202",64,"15,612",38,"31,978",27,"32,588","2,289","1,316,151",183,"573,816",26,"4,211","3,048","631,460","5,431","16,087,938",225,"5,448,818",36,"401,977",286,"1,285,426",10,"25,578",425,"10,037,528",159,"261,331",106,"1,550,162",4,"11,897",70,"2,243,252",183,"2,425,955",155,"515,303",220,"5,195,245",212,"4,260,426",121,"185,426",108,"118,473",114,"9,241",575,"10,126,437",471,"5,910,350",218,"893,207",571,"4,315,198",254,"1,809,724",327,"-2,802,042",581,"-992,318",52,"244,948",15,"53,214",2,"42,620",37,"265,955",54,"762,444",118,"291,375",17,"451,305","1,386","102,914,366","1,402","103,363,920","1,322","74,797,438","1,402","26,946,707",805,"3,575,608",11,"28,910",784,"388,421","4,005","1,664,704","1,680","51,232,634","1,441","1,197","562,418",162,"44,365",262,"71,851","1,251","534,931"
VIC,Melbourne - North West,3049,"5,964","5,917","403,275,166","5,184","85,345,422","4,491","7,426,168",354,"417,683","4,492","7,842,873","4,816","90,995,488",512,"1,950,014","4,980","354,253,167","4,886","90,085,351","1,760","7,433,527",56,"1,077,726",122,"1,178,836",398,"2,923,197",241,"3,504,285",11,"297,398",41,"1,347,021","3,699","3,597,511",289,"377,810",902,"5,179,628",893,"1,951,643","5,919","422,263,673","1,819","5,441,154",724,"1,058,668","2,921","1,008,946",292,"486,391","3,843","5,399,124","4,250","13,394,283",133,"52,521",76,"81,771",64,"99,634","2,235","788,240",123,"252,658",12,"1,756","2,842","729,845","4,752","18,844,377",222,"5,325,666",89,"1,101,573",543,"3,509,606",8,"44,826",614,"17,898,283",285,"590,590",60,"1,092,760",3,"37,980",68,"1,464,786",295,"3,499,963",242,"814,611",368,"7,439,203",360,"7,923,634",245,"345,347",213,"207,469",220,"24,066",858,"16,443,809",706,"8,863,676",474,"1,760,951",853,"7,525,009",335,"2,556,668",525,"-4,262,495",861,"-1,705,827",69,"481,137",8,"13,969",0,0,59,"225,760",164,"2,508,102",244,"924,185",9,"197,841",604,"41,682,079",613,"41,879,920",571,"27,511,386",624,"13,624,586",400,"2,583,963",30,"115,208",475,"274,475","2,471","958,921",968,"26,062,552","2,967","2,557","1,665,528",205,"52,314",922,"363,393","2,416","1,354,449"
VIC,Melbourne - Inner,3051,"10,442","10,316","749,689,563","8,509","175,976,320","6,636","13,011,720",636,"863,759","6,636","13,864,500","7,929","185,863,175","1,340","6,491,296","8,927","637,536,425","8,725","173,934,372","2,496","5,660,333",88,"1,144,533",214,"1,670,254",917,"7,664,700",173,"2,824,237",14,"233,158",51,"2,355,988","7,066","8,602,497",695,"756,696","1,592","12,778,440","1,578","5,158,388","10,321","780,011,088","1,368","3,236,332","1,326","1,822,728","2,815","974,132",862,"2,624,195","5,702","9,005,685","6,406","17,663,072",153,"56,125",97,"445,150",277,"847,648","2,508","2,309,940",177,"294,675",8,"1,216","2,915","1,135,964","7,301","29,686,010",855,"21,408,949",139,"2,047,999",762,"5,352,125",27,"-98,271","1,269","26,613,304",943,"2,526,663",229,"5,286,817",11,"393,946",143,"1,472,991",790,"6,219,969",702,"1,751,093","1,056","13,665,420",717,"13,831,755","1,091","6,253,338",993,"2,932,643",978,"827,108","1,281","31,626,879",951,"13,951,415",618,"2,531,377","1,276","15,268,621",653,"6,375,652",633,"-6,500,186","1,290","-124,534",194,"975,619",17,"1,865",4,"52,819",142,"1,277,589",342,"5,353,433",391,"1,511,386",22,"719,000","1,201","74,551,129","1,221","75,270,129","1,079","34,927,264","1,260","39,064,924",808,"11,054,977",40,"179,028",724,"365,766","4,019","1,672,077","2,576","92,678,520","5,099","3,594","1,995,789",638,"155,452","1,725","719,474","3,267","1,431,767"
VIC,Melbourne - Inner,3052,"4,074","4,011","301,912,462","3,200","75,082,653","2,561","5,313,129",238,"322,356","2,559","5,626,422","2,988","78,849,787",542,"2,320,041","3,349","228,360,278","3,250","63,117,896",930,"2,373,416",37,"377,207",63,"1,538,982",382,"2,875,499",45,"696,878",5,"88,804",42,"2,149,269","2,970","4,752,104",393,"610,744",791,"10,494,082",786,"4,103,078","4,013","316,060,502",515,"1,209,889",437,"711,927",937,"308,859",316,"912,078","1,980","3,064,337","2,254","6,207,090",38,"9,956",46,"189,701",142,"464,738","1,019","1,977,152",67,"174,653",2,"7,988","1,138","580,215","2,769","13,525,911",284,"7,203,649",57,"2,092,065",313,"2,600,156",17,"-27,139",615,"23,194,106",475,"3,757,027",113,"2,033,190",4,"645,324",51,"659,673",383,"6,368,858",330,"2,061,610",505,"13,984,629",301,"9,562,585",523,"4,321,734",469,"1,824,807",464,"337,210",506,"13,707,981",334,"5,509,803",247,"1,066,688",505,"6,910,719",279,"3,129,186",229,"-2,908,415",508,"220,771",92,"280,522",6,"7,241",7,"107,976",91,"590,597",179,"3,083,435",155,"817,812",7,"216,781",517,"33,303,873",525,"33,526,838",445,"15,300,322",532,"17,088,885",353,"5,006,617",32,"144,994",314,"177,577","1,543","643,077","1,163","39,883,479","2,145","1,440","961,328",251,"67,774",643,"321,465","1,315","707,637"
VIC,Melbourne - Inner,3053,"12,638","12,385","692,768,395","9,016","150,436,768","5,970","10,665,952",466,"606,087","5,970","11,255,302","8,258","156,558,927","1,125","4,911,911","10,630","565,196,393","10,357","142,659,753","2,731","4,143,464",96,"1,285,202",195,"1,749,529","1,031","7,941,032",153,"2,290,661",12,"258,042",61,"3,368,268","8,369","9,374,380",630,"996,301","1,437","18,377,236","1,427","7,353,495","12,391","721,158,362","1,087","2,498,182","1,520","1,740,640","3,215","1,051,426",877,"2,508,423","5,541","7,550,970","6,532","15,349,641",86,"32,819",86,"236,758",228,"780,020","2,142","2,927,513",145,"316,098",12,"26,372","2,655","1,088,302","7,578","28,153,823",520,"12,885,535",119,"1,848,021",561,"3,538,443",27,"430,118","1,194","29,804,677",915,"5,293,561",275,"5,655,379",8,"88,407",132,"1,894,096",818,"12,652,395",686,"4,106,139","1,070","26,325,735",564,"12,348,555","1,064","7,103,206",959,"3,540,038",933,"1,253,280",916,"25,222,407",601,"9,284,809",434,"2,016,980",917,"12,086,265",512,"6,119,624",409,"-4,285,271",923,"1,834,353",175,"599,085",19,"70,420",6,"49,551",147,"1,054,052",308,"5,635,095",336,"1,719,855",51,"1,192,619","1,424","74,975,184","1,465","76,164,308","1,135","41,028,436","1,498","33,765,781",827,"8,689,066",51,"247,119",698,"324,404","5,269","2,342,102","2,529","89,785,386","4,838","2,882","1,748,833",898,"194,817","1,245","594,425","3,029","1,349,225"
VIC,Melbourne - Inner,3054,"5,928","5,880","626,762,038","5,178","178,864,464","4,575","11,970,256",396,"543,154","4,571","12,501,363","4,872","188,248,348","1,000","4,832,028","4,588","426,251,087","4,492","131,351,277","1,121","3,743,741",49,"846,419",91,"1,145,772",499,"3,691,815",102,"1,453,900",9,"191,576",93,"5,370,596","4,474","8,617,881",662,"1,148,430","1,648","33,122,253","1,633","13,730,972","5,890","662,191,811",915,"2,286,160",675,"1,001,047","1,163","372,262",372,"795,830","3,257","5,068,964","3,549","9,524,263",81,"21,707",74,"315,063",299,"1,059,023","1,889","12,591,555",163,"336,548",7,"2,030","2,046","1,319,773","4,601","34,801,732",398,"10,341,016",107,"1,711,223",523,"4,488,806",36,"-1,469,059","1,321","60,991,908",906,"6,671,184",111,"2,516,784",11,"487,286",125,"1,645,864",702,"34,375,370",622,"12,254,411",955,"73,092,768",596,"21,666,846",957,"5,735,453",875,"2,956,736",805,"731,505",942,"27,243,220",597,"11,382,927",450,"1,685,587",943,"14,033,548",523,"6,543,376",424,"-6,402,218",949,"141,158",94,"521,331",32,"29,176",8,"174,704",136,"1,796,951",435,"8,081,250",260,"1,516,743",18,"757,033",850,"83,035,748",865,"83,792,781",781,"36,320,171",888,"45,844,617",607,"13,340,728",68,"338,306",624,"380,164","2,116","871,467","1,847","68,578,330","3,898","2,852","2,028,984",323,"116,816","1,391","741,855","2,289","1,403,944"
VIC,Melbourne - Inner,3055,"10,133","10,068","777,959,303","8,905","179,174,706","7,731","14,358,723",754,"944,452","7,732","15,300,683","8,457","190,862,857","1,624","6,663,678","8,810","676,333,729","8,664","184,574,166","2,660","8,102,192",119,"2,579,589",203,"2,443,339",773,"5,709,315",189,"2,838,146",11,"137,854",61,"2,300,651","7,178","8,028,249",777,"883,516","1,975","14,399,521","1,951","5,860,484","10,077","808,390,779","2,074","4,781,223","1,217","1,593,104","3,126","955,961",744,"1,445,140","6,402","9,052,038","7,033","17,827,466",149,"43,615",108,"206,256",294,"485,642","3,382","2,047,571",165,"209,685",11,"10,797","3,625","1,292,623","7,957","29,777,297",818,"20,555,501",173,"2,299,957","1,026","7,354,542",25,"-86,107","1,401","28,082,769","1,022","2,954,394",178,"2,723,995",18,"2,252,885",181,"1,889,302",885,"6,485,159",786,"1,657,264","1,108","14,176,849",666,"14,353,978","1,099","2,637,361",992,"1,421,455",970,"287,109","1,315","29,498,710","1,002","13,687,487",625,"2,004,071","1,318","14,505,775",625,"6,037,731",696,"-6,666,465","1,322","-628,734",155,"559,034",14,"29,064",10,"117,386",140,"703,327",411,"6,063,519",429,"1,562,545",18,"3,001,290","1,217","62,913,307","1,233","65,914,597","1,115","34,069,335","1,282","28,842,428",870,"7,389,697",51,"192,433",859,"436,781","3,959","1,556,103","2,904","97,748,545","5,536","4,344","2,530,242",502,"137,720","2,041","845,551","3,784","1,822,410"
VIC,Melbourne - Inner,3056,"18,648","18,501","1,512,120,638","16,530","359,169,197","14,483","28,130,188","1,618","2,102,218","14,482","30,221,564","15,752","382,285,622","3,315","14,945,439","16,241","1,289,462,151","16,005","361,087,393","4,417","12,735,213",233,"3,473,813",402,"4,633,968","1,514","11,099,049",253,"3,838,733",26,"511,488",113,"4,174,451","13,383","14,814,343","1,499","4,328,046","3,473","21,992,116","3,438","8,459,337","18,508","1,571,337,459","2,991","7,234,216","2,290","2,994,511","4,786","1,431,642","1,393","3,416,350","11,670","17,133,611","12,739","32,210,330",261,"78,350",193,"413,068",610,"1,130,711","6,092","4,459,342",325,"563,740",9,"31,750","6,375","2,489,385","14,673","58,470,814","1,550","39,563,649",287,"4,388,887","1,824","12,426,009",41,"225,037","2,899","59,040,991","2,165","6,949,363",413,"7,594,471",15,"171,389",373,"5,580,377","1,857","19,411,407","1,659","6,275,222","2,336","44,976,149","1,284","32,629,840","2,374","9,392,714","2,177","4,428,153","2,095","997,115","2,395","55,743,102","1,767","25,156,970","1,079","3,501,463","2,397","26,390,797","1,229","12,727,348","1,181","-12,033,476","2,412","693,872",317,"1,373,741",48,"62,688",26,"512,094",277,"1,701,890",858,"14,295,575",782,"2,718,727",38,"483,498","2,494","146,980,746","2,527","147,464,244","2,282","67,930,884","2,619","74,670,503","1,780","19,662,706",83,"303,070","1,698","938,056","7,017","2,822,278","5,915","208,047,625","10,324","7,976","4,339,841",995,"258,346","3,957","1,572,364","6,851","3,025,824"
VIC,Melbourne - Inner,3057,"10,078","10,019","845,942,366","9,108","201,572,013","8,088","15,829,237",940,"1,249,508","8,087","17,066,995","8,737","214,938,155","1,907","8,766,294","8,925","733,860,271","8,796","205,162,529","2,409","7,603,535",115,"1,429,630",193,"2,319,816",719,"5,158,734",151,"2,141,774",16,"140,719",64,"2,678,037","7,521","8,765,124",750,"626,365","1,752","9,915,746","1,731","3,748,808","10,027","877,662,632","1,823","4,203,791","1,230","1,551,714","2,722","837,106",801,"1,689,523","6,656","9,914,242","7,221","18,196,376",133,"42,020",88,"242,195",269,"429,173","3,310","2,189,513",167,"226,338",8,"2,404","3,559","1,315,374","8,145","31,306,886",759,"19,377,240",183,"2,754,256","1,030","6,902,296",16,"-45,970","1,508","30,757,248","1,147","2,788,541",204,"5,105,932",10,"571,572",195,"2,324,995",971,"15,406,570",894,"5,606,716","1,248","36,189,836",744,"12,398,101","1,309","6,573,112","1,205","3,034,708","1,173","734,202","1,243","28,267,558",967,"12,674,051",605,"2,221,514","1,247","13,582,011",594,"5,928,174",666,"-6,138,193","1,260","-210,019",144,"686,247",21,"43,553",13,"131,265",141,"1,295,401",435,"7,146,346",409,"1,444,212",28,"466,896","1,227","79,788,405","1,252","80,255,301","1,140","45,951,437","1,301","31,811,281",884,"7,907,354",49,"177,984",877,"459,188","3,558","1,414,521","3,194","114,867,912","5,793","4,598","2,374,264",596,"133,479","2,238","834,053","4,039","1,673,690"
VIC,Melbourne - Inner,3058,"22,783","22,604","1,762,499,390","19,924","408,672,088","17,271","32,652,127","1,699","2,225,355","17,267","34,852,661","18,803","435,312,460","2,993","12,512,865","19,343","1,507,009,226","18,979","408,293,843","5,899","19,172,514",256,"4,030,163",443,"4,856,671","1,486","11,435,773",528,"7,846,039",34,"638,666",146,"5,753,085","15,477","15,827,032","1,572","1,375,978","4,153","21,766,292","4,108","8,536,463","22,613","1,830,851,478","4,798","12,186,151","2,547","3,017,119","7,169","2,259,367","1,431","3,140,619","14,373","19,977,661","15,767","40,580,917",322,"113,454",243,"501,770",551,"828,506","7,770","4,323,506",406,"721,146",12,"3,390","8,731","3,063,809","17,992","67,682,291","1,716","43,737,431",373,"5,076,786","2,260","15,717,023",28,"-122,216","3,214","96,172,831","2,143","12,629,050",411,"8,208,974",11,"35,007",396,"4,202,309","1,784","19,289,722","1,578","5,892,096","2,277","40,254,537","1,495","33,811,339","2,154","7,058,333","1,929","3,385,733","1,914","834,140","3,386","74,356,395","2,561","34,347,370","1,511","5,365,548","3,390","35,904,225","1,629","15,693,106","1,772","-16,956,561","3,403","-1,263,455",351,"1,845,634",69,"83,526",27,"478,787",289,"2,405,075",946,"14,282,058",984,"3,204,328",39,"983,885","2,826","246,252,607","2,863","247,236,492","2,654","164,758,923","2,958","74,535,076","1,936","16,544,550",111,"409,824","2,013","1,093,141","8,875","3,478,474","5,719","183,321,971","12,642","10,339","6,092,009","1,016","268,080","4,884","1,988,912","9,057","4,371,177"
VIC,Melbourne - North West,3059,"13,810","13,648","1,017,383,464","11,813","234,570,194","10,307","18,962,585",891,"1,233,858","10,310","20,195,417","11,011","248,855,370","1,334","5,282,560","11,082","811,435,332","10,813","210,285,525","3,795","18,233,272",137,"2,133,886",259,"2,908,747",818,"6,098,850",391,"5,803,167",23,"392,826",59,"1,846,469","8,275","9,651,256",668,"913,455","2,123","21,997,775","2,101","8,395,877","13,646","1,062,540,786","4,012","12,314,406","1,500","2,375,836","6,124","2,098,143",651,"1,289,254","8,486","11,892,564","9,334","29,970,203",183,"62,404",125,"187,661",157,"314,361","4,750","2,197,146",402,"800,827",17,"2,939","6,337","1,698,082","10,706","44,915,570",495,"12,222,637",203,"2,800,967","1,038","7,595,666",34,"243,435","1,863","70,338,588",790,"4,605,000",112,"3,156,378",8,"363,797",203,"3,547,824",830,"57,814,200",728,"21,633,898","1,008","114,217,389",871,"17,835,139",559,"1,327,860",513,"475,128",494,"1,428,459","2,454","51,649,049","2,015","28,561,423","1,304","5,210,528","2,457","23,963,054",985,"8,559,879","1,485","-14,657,835","2,473","-6,097,956",142,"911,360",46,"73,855",3,"49,266",113,"1,668,868",428,"7,751,411",482,"1,922,002",15,"1,375,179","1,484","164,721,473","1,499","166,096,652","1,427","128,513,215","1,538","35,321,451",920,"7,148,070",52,"170,330","1,263","748,937","5,500","2,259,268","2,749","80,073,629","7,257","6,165","4,045,176",469,"133,741","2,478","1,075,999","5,641","3,102,918"
VIC,Melbourne - North West,3060,"7,829","7,629","462,335,756","6,405","93,192,439","4,866","7,747,018",478,"653,182","4,867","8,400,002","5,880","98,952,659",666,"2,825,502","6,184","396,801,211","6,040","97,466,629","2,074","6,807,568",67,"708,863",142,"738,039",655,"5,293,549",249,"3,640,258",11,"133,015",32,"900,841","4,248","3,179,783",296,"209,803",821,"3,116,587",808,"1,212,308","7,630","481,481,736","1,811","4,973,274",797,"1,194,330","3,316","1,177,073",469,"929,765","4,403","5,716,586","5,032","13,991,028",84,"31,777",52,"118,035",80,"60,581","2,201","1,201,145",172,"377,607",8,"3,162","3,124","772,829","5,672","18,880,834",384,"9,995,276",61,"809,879",473,"2,658,973",10,"121,490",662,"21,029,867",331,"1,633,635",116,"3,285,392",3,"5,747",112,"1,146,148",340,"8,051,040",291,"2,644,818",432,"16,314,333",361,"7,060,129",331,"505,383",293,"148,600",271,"34,733",956,"19,849,792",735,"10,630,809",394,"1,622,635",961,"9,265,787",429,"3,750,193",536,"-5,419,633",965,"-1,669,440",60,"360,448",18,"39,621",6,"107,311",68,"486,044",122,"1,860,862",170,"414,786",24,"525,823","1,321","68,649,623","1,343","69,165,786","1,251","44,877,923","1,359","23,509,408",819,"3,187,424",19,"71,980",841,"351,233","3,460","1,449,317","1,352","38,129,668","2,688","2,199","1,293,357",259,"54,077",761,"262,873","2,173","1,084,561"
VIC,Melbourne - North West,3061,"2,381","2,334","127,714,494","1,942","24,451,224","1,470","2,147,717",113,"162,351","1,472","2,309,464","1,714","25,796,412",188,"624,828","1,724","98,323,218","1,675","22,562,801",562,"2,569,982",18,"122,651",45,"200,674",305,"2,733,680",113,"1,880,315",2,"14,358",3,"25,215","1,194","993,011",64,"201,504",186,"1,484,213",183,"608,664","2,326","133,292,578",603,"1,604,077",201,"298,546","1,064","440,514",80,"120,331","1,189","1,482,820","1,374","3,946,288",25,"22,211",12,"5,372",15,"19,945",627,"310,901",79,"147,625",4,709,919,"229,240","1,605","5,428,786",48,"1,207,998",11,"108,945",88,"461,984",2,"106,269",239,"11,661,562",83,"1,179,896",26,"317,008",5,"197,355",36,"704,693",81,"2,532,518",70,"828,601",100,"5,650,973",91,"2,742,719",50,"154,805",46,"70,528",45,"17,766",238,"5,500,858",188,"2,572,638",86,"443,784",234,"2,265,346",121,"1,440,165",118,"-1,221,075",239,"219,090",17,"45,506",9,"50,979",0,0,21,"189,119",25,"541,377",67,"204,583",5,"799,947",406,"45,733,835",411,"46,533,782",384,"38,301,058",411,"7,502,678",244,"1,138,684",2,"1,306",249,"131,641","1,150","477,969",416,"12,559,890",556,473,"281,350",37,"10,061",144,"62,084",449,"229,327"
VIC,Melbourne - North West,3062,86,83,"10,753,288",77,"3,199,758",69,"207,082",11,"19,816",69,"226,898",75,"3,358,576",3,"18,454",62,"4,797,528",62,"1,286,005",18,"108,503",0,0,1,"1,073",3,"23,938",1,"22,482",0,0,1,"8,594",52,"32,885",9,"3,838",14,"107,308",14,"38,089",84,"11,021,994",14,"36,652",5,"10,203",26,"9,268",2,913,29,"33,495",35,"90,531",0,0,1,"3,491",1,17,16,"7,080",8,"4,528",0,0,39,"10,780",59,"215,285",0,0,0,0,6,"22,403",0,0,31,"4,674,303",17,"1,244,030",0,0,0,0,1,"25,240",11,"522,000",11,"130,289",13,"764,654",5,"29,912",3,"7,351",3,"7,351",2,390,10,"145,367",7,"87,293",2,"6,897",10,"85,620",3,"13,292",7,"-47,735",10,"-34,443",1,"2,724",1,48,0,0,0,0,4,"72,416",3,"26,442",0,0,11,"1,518,591",11,"1,518,591",10,"1,171,655",11,"346,936",10,"59,174",0,0,10,"6,637",25,"9,202",7,"169,559",40,31,"26,881",2,614,19,"15,335",16,"12,160"
VIC,Melbourne - North West,3063,377,375,"28,455,260",317,"6,794,185",265,"523,694",22,"34,388",265,"558,053",291,"7,154,401",27,"104,387",301,"22,061,454",289,"5,857,436",104,"505,778",2,"140,205",8,"175,863",18,"81,260",10,"178,306",2,"25,765",4,"76,095",271,"514,372",26,"145,782",75,"1,504,162",75,"555,094",377,"29,847,038",96,"375,853",29,"34,232",170,"54,266",21,"31,951",205,"340,622",234,"836,924",7,"2,457",2,119,8,"25,113",126,"51,684",16,"11,398",1,250,164,"87,680",284,"1,254,843",10,"227,042",10,"117,081",42,"356,267",6,"16,006",75,"1,926,981",33,"120,242",8,"131,876",1,"103,099",0,0,34,"1,304,369",26,"493,217",41,"2,654,806",30,"547,736",25,"47,848",25,"43,416",22,"5,654",64,"1,338,694",50,"646,634",28,"88,464",65,"607,424",25,"361,079",39,"-364,907",65,"-3,828",0,0,0,0,0,0,11,"104,600",12,"186,880",12,"52,338",6,"269,148",24,"736,732",29,"1,005,880",29,"829,268",29,"169,387",17,"49,610",4,"6,018",28,"15,778",153,"62,892",60,"1,638,594",247,190,"149,304",18,"7,756",92,"45,744",171,"111,316"
