"Taxation statistics 2021–22 Individuals: Selected items, by state/territory1, Statistical Area Level 4 (SA4)2, and postcode, 2021–22 income year3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State/ Territory1,Statistical Area Level 4 (SA4)2,Postcode,"Individuals
no.","Taxable income or loss4
no.","Taxable income or loss4
$","Tax on taxable income
no.","Tax on taxable income
$","Medicare levy
no.","Medicare levy
$","Medicare levy surcharge
no.","Medicare levy surcharge
$","Total Medicare levy liability
no.","Total Medicare levy liability
$","Net tax
no.","Net tax
$","HELP assessment debt
no.","HELP assessment debt
$","Salary or wages
no.","Salary or wages
$","Tax withheld from salary or wages
no.","Tax withheld from salary or wages
$","Allowances earnings tips directors fees etc
no.","Allowances earnings tips directors fees etc
$","Employer lump sum payments amount A
no.","Employer lump sum payments amount A
$","Employment termination payments taxable component
no.","Employment termination payments taxable component
$","Australian government allowances and payments
no.","Australian government allowances and payments
$","Australian government pensions and allowances
no.","Australian government pensions and allowances
$","Australian annuities and superannuation income streams taxable component taxed element
no.","Australian annuities and superannuation income streams taxable component taxed element
$","Australian annuities and superannuation income streams taxable component untaxed element
no.","Australian annuities and superannuation income streams taxable component untaxed element
$","Gross interest
no.","Gross interest
$","Dividends unfranked
no.","Dividends unfranked
$","Dividends franked
no.","Dividends franked
$","Dividends franking credit
no.","Dividends franking credit
$","Total Income or Loss4
no.","Total Income or Loss4
$","Total work related car expenses
no.","Total work related car expenses
$","Work related travel expenses
no.","Work related travel expenses
$","Total work related uniform/clothing expenses
no.","Total work related uniform/clothing expenses
$","Total work related self education expenses
no.","Total work related self education expenses
$","Other work related expenses
no.","Other work related expenses
$","Total work related expenses
no.","Total work related expenses
$","Low value pool deduction
no.","Low value pool deduction
$","Interest deductions
no.","Interest deductions
$","Dividend deductions
no.","Dividend deductions
$","Gifts or donations
no.","Gifts or donations
$","Cost of managing tax affairs - Interest charged by the ATO
no.","Cost of managing tax affairs - Interest charged by the ATO
$","Cost of managing tax affairs - Litigation costs
no.","Cost of managing tax affairs - Litigation costs
$","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
no.","Cost of managing tax affairs - Other expenses incurred in managing your tax affairs
$","Total deductions4
no.","Total deductions4
$","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers exempt from FBT under section 57A of the FBTAA 1986
$","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
no.","Total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986
$","Reportable employer superannuation contributions
no.","Reportable employer superannuation contributions
$","Net primary production distribution
no.","Net primary production distribution
$","Net non primary production distribution
no.","Net non primary production distribution
$","Share of franking credit from franked dividends
no.","Share of franking credit from franked dividends
$","Net PSI transferred
no.","Net PSI transferred
$","Deferred non-commercial business losses primary production deferred losses
no.","Deferred non-commercial business losses primary production deferred losses
$","Deferred non-commercial business losses non primary production deferred losses
no.","Deferred non-commercial business losses non primary production deferred losses
$","Capital gains net capital gain
no.","Capital gains net capital gain
$","Estimated tax on net capital gains
no.","Estimated tax on net capital gains
$","Capital gains total current year capital gains
no.","Capital gains total current year capital gains
$","Capital gains net capital losses carrier forward
no.","Capital gains net capital losses carrier forward
$","Foreign source income assessable foreign source income
no.","Foreign source income assessable foreign source income
$","Foreign source income other net foreign source income
no.","Foreign source income other net foreign source income
$","Foreign source income foreign income tax offset
no.","Foreign source income foreign income tax offset
$","Gross rent
no.","Gross rent
$","Rent interest deductions
no.","Rent interest deductions
$","Rent capital works deductions
no.","Rent capital works deductions
$","Rent other rental deductions
no.","Rent other rental deductions
$",Net rent - profit no.,"Net rent - profit 
$","Net rent - loss 
no.","Net rent - loss 
$","Net rent4
no.","Net rent4
$","Other income category 1
no.","Other income category 1
$","Other income category 2 (ATO Interest)
no.","Other income category 2 (ATO Interest)
$","Other income category 3 (FHSS)
no.","Other income category 3 (FHSS)
$","Other income category 4
no.","Other income category 4
$","Personal superannuation contributions
no.","Personal superannuation contributions
$","Other deductions
no.","Other deductions
$","Total business income - primary production
no.","Total business income - primary production
$","Total business income non-primary production
no.","Total business income non-primary production
$","Total business income4
no.","Total business income4
$","Total business expenses4
no.","Total business expenses4
$","Net income or loss from business
no.","Net income or loss from business
$","Estimated business net tax
no.","Estimated business net tax
$","Australian superannuation income stream tax offset
no.","Australian superannuation income stream tax offset
$","Small business income tax offset
no.","Small business income tax offset
$","Low income tax offset
no.","Low income tax offset
$","Low and middle income tax offset
no.","Low and middle income tax offset
$","HELP debt balance
no.","HELP debt balance
$","People with private health insurance
no.","Private health insurance - your Australian Government rebate received
no.","Private health insurance - your Australian Government rebate received
$","Private health insurance rebate credited (rebate increased)
no.","Private health insurance rebate credited (rebate increased)
$","Excess private health reduction or refund (rebate reduced)
no.","Excess private health reduction or refund (rebate reduced)
$","Total private health insurance rebate
no.","Total private health insurance rebate
$"
SA,Barossa - Yorke - Mid North,5520,272,268,"13,265,440",211,"2,376,712",165,"224,124",4,"5,190",165,"229,314",177,"2,177,979",7,"12,086",193,"9,153,081",185,"1,883,856",51,"51,677",1,780,1,932,39,"415,285",22,"315,951",0,0,2,"33,182",119,"33,456",23,"17,978",50,"212,390",50,"90,842",270,"14,320,720",53,"106,614",20,"77,030",121,"33,750",8,"4,784",115,"91,917",149,"314,095",5,603,2,"1,096",5,771,66,"18,903",0,0,0,0,74,"30,385",184,"823,661",10,"179,249",0,0,19,"141,229",48,"1,239,380",57,"1,548,336",20,"167,043",0,0,0,0,1,344,19,"219,167",17,"40,609",25,"2,372,744",28,"416,284",14,"21,413",14,"21,413",13,"2,584",31,"557,195",22,"89,800",13,"8,889",31,"246,494",21,"249,733",10,"-37,721",31,"212,012",5,"5,022",0,0,0,0,4,"5,663",18,"427,132",10,"30,676",8,"2,432,217",17,"1,119,439",23,"3,551,656",23,"3,073,778",23,"476,878",13,"41,064",0,0,39,"26,840",136,"51,155",175,"207,211",26,"349,856",142,128,"90,101",5,"1,377",31,"13,438",121,"78,039"
SA,Barossa - Yorke - Mid North,5521,69,68,"5,039,193",58,"1,181,911",53,"96,287",1,"1,517",53,"97,692",54,"1,101,771",1,"1,843",49,"2,410,281",46,"484,745",10,"11,028",0,0,0,0,8,"60,818",2,"42,855",0,0,0,0,42,"13,167",8,"3,563",20,"147,506",20,"63,157",69,"6,322,732",11,"19,038",4,"2,096",24,"5,723",1,"1,899",25,"25,839",34,"54,595",2,219,0,0,7,"7,607",12,"2,297",1,144,0,0,22,"7,062",52,"537,421",2,"46,394",1,"7,235",7,"41,421",20,"3,068,406",19,"276,286",7,"11,274",0,0,0,0,1,"5,878",10,"24,703",10,"4,274",11,"59,135",6,"40,554",9,"13,134",9,"13,134",6,473,10,"115,054",7,"43,317",5,"14,681",9,"66,775",4,"24,737",6,"-34,456",10,"-9,719",0,0,0,0,0,0,0,0,18,"462,593",2,"2,904",3,"3,768,841",4,"689,377",7,"4,458,218",8,"3,357,801",7,"1,080,031",4,"184,023",0,0,15,"11,863",32,"12,724",44,"50,077",2,"29,986",43,32,"27,058",0,0,17,"12,037",22,"15,021"
SA,Barossa - Yorke - Mid North,5522,767,757,"46,395,027",620,"9,789,855",503,"826,645",20,"38,027",502,"862,502",534,"9,388,703",34,"147,840",495,"27,148,986",478,"6,620,210",196,"937,319",7,"12,516",4,"69,902",66,"637,644",76,"1,019,821",1,"14,896",29,"1,327,357",461,"192,205",62,"66,504",190,"1,472,269",190,"575,746",765,"49,723,739",176,"350,580",53,"153,847",301,"84,027",17,"31,142",323,"368,485",385,"988,081",10,"1,509",5,"7,660",22,"39,479",147,"66,252",9,"22,358",2,330,245,"116,001",513,"2,959,551",68,"1,704,371",5,"76,799",83,"1,093,380",83,"6,524,780",177,"4,304,422",71,"292,918",3,"105,499",2,"31,470",16,"243,115",103,"1,855,416",75,"392,332",120,"3,972,714",79,"1,217,151",57,"46,230",56,"43,545",51,"37,534",147,"2,358,456",92,"344,013",61,"97,795",149,"1,014,823",110,"998,302",39,"-96,477",149,"901,825",4,"14,373",3,695,0,0,23,"59,495",67,"1,604,310",32,"101,652",14,"1,606,492",63,"3,888,540",76,"5,495,032",78,"4,446,213",78,"878,883",35,"186,570",24,"106,461",103,"71,714",327,"139,357",477,"545,835",71,"1,263,823",499,448,"350,549",27,"12,500",122,"71,933",414,"291,116"
SA,Barossa - Yorke - Mid North,5523,"1,048","1,027","65,379,047",860,"13,987,192",730,"1,202,316",33,"40,011",729,"1,242,322",767,"13,622,398",48,"170,449",739,"46,441,161",712,"11,166,395",190,"300,840",8,"87,735",9,"154,847",88,"752,710",70,"969,537",3,"38,111",27,"1,144,222",622,"339,761",76,"122,655",219,"1,747,166",219,"743,214","1,042","70,640,274",211,"382,617",80,"120,702",491,"131,825",34,"45,689",498,"572,407",586,"1,253,240",14,"5,356",13,"7,351",48,"56,750",264,"173,001",6,"2,439",2,"2,207",396,"119,309",758,"3,921,443",75,"1,517,111",12,"178,910",84,"753,196",147,"9,041,910",240,"5,963,628",100,"528,902",11,"136,125",4,"101,029",11,"93,425",110,"1,275,364",83,"312,586",128,"2,267,320",94,"1,908,724",88,"104,757",84,"80,643",79,"7,411",169,"1,838,541",128,"506,170",74,"135,424",170,"906,399",114,"486,828",59,"-196,280",173,"290,548",10,"92,207",1,"19,295",0,0,28,"103,617",107,"2,160,370",44,"141,420",12,"2,905,473",70,"6,233,779",78,"9,138,352",76,"7,283,151",83,"1,557,779",41,"231,770",24,"86,251",132,"87,138",438,"180,160",683,"794,858",116,"2,116,440",668,561,"450,065",64,"34,501",139,"79,673",559,"404,893"
SA,Barossa - Yorke - Mid North,5540,"7,723","7,642","430,272,349","6,526","80,294,575","5,433","7,547,652",283,"349,478","5,429","7,873,516","5,780","78,082,193",380,"1,288,331","6,368","371,914,193","6,259","85,553,232","1,908","2,502,177",60,"427,073",88,"717,390","1,181","10,254,687",518,"7,597,538",20,"238,389",102,"3,380,864","3,423","450,604",206,"187,478","1,035","4,448,455","1,033","1,800,776","7,652","448,373,861","1,780","3,461,088",594,"897,139","4,423","1,218,683",291,"525,436","4,399","4,936,717","5,199","11,039,063",62,"14,382",32,"13,895",93,"192,678","1,970","664,532",57,"90,242",10,"4,535","2,954","592,834","5,807","17,668,661",623,"13,844,865",54,"656,054",782,"5,095,622",102,"2,522,961",715,"17,549,788",340,"1,219,258",64,"825,120",12,"171,436",80,"1,288,726",438,"4,844,276",333,"923,498",492,"10,286,101",349,"5,449,738",263,"1,122,287",241,"239,009",256,"420,131",872,"11,489,738",712,"3,517,641",338,"645,853",877,"5,697,966",540,"2,867,287",340,"-1,239,009",883,"1,628,278",58,"352,275",5,"4,789",0,0,157,"327,601",235,"4,231,150",308,"821,333",27,"1,347,368",456,"36,712,508",481,"38,059,876",465,"26,324,483",500,"10,739,770",264,"2,129,691",86,"259,746",464,"260,092","3,714","1,517,785","5,434","6,387,991",815,"15,154,101","3,585","3,062","2,188,464",336,"126,309",705,"413,763","3,171","1,901,010"
SA,Barossa - Yorke - Mid North,5550,545,532,"26,488,021",455,"4,444,999",358,"435,385",5,"5,144",358,"440,475",400,"4,094,857",6,"13,364",442,"21,220,439",434,"4,231,848",108,"143,368",4,"34,693",6,"12,211",67,"600,980",37,"560,171",1,792,10,"339,489",230,"61,284",21,"38,824",50,"243,855",49,"104,497",542,"28,792,867",115,"231,802",37,"141,385",275,"84,805",20,"27,853",272,"226,304",327,"712,149",2,439,3,240,15,"17,847",159,"52,270",1,752,0,0,184,"34,485",396,"1,633,599",9,"166,581",5,"41,420",17,"50,260",47,"2,349,531",58,"1,286,149",18,"10,361",4,"30,408",0,0,6,"34,921",29,"230,529",24,"33,403",43,"1,778,356",35,"1,308,749",21,"11,099",21,"11,099",19,"1,123",58,"641,286",37,"134,754",11,"17,556",56,"264,562",50,"236,447",8,"-12,033",58,"224,414",3,"19,675",0,0,0,0,13,"31,116",28,"583,947",26,"217,520",9,"1,367,245",35,"1,167,033",43,"2,534,278",36,"1,864,852",43,"682,776",19,"105,723",6,"16,796",60,"43,802",309,"116,859",399,"481,289",25,"512,347",240,195,"119,533",18,"3,895",35,"14,502",203,"108,926"
SA,Barossa - Yorke - Mid North,5552,198,193,"11,052,877",161,"2,361,154",129,"206,261",6,"6,944",129,"213,205",133,"2,183,332",7,"49,412",126,"5,562,363",118,"1,147,570",30,"38,097",1,"23,875",1,"1,225",26,"261,776",9,"122,255",0,0,0,0,100,"57,006",21,"11,848",56,"167,730",56,"71,599",196,"13,284,801",17,"54,187",7,"11,242",64,"17,148",4,"6,760",67,"85,246",85,"174,583",0,0,1,70,19,"14,173",33,"27,160",1,71,0,0,38,"15,024",124,"913,026",2,"56,974",1,"15,602",5,"47,498",47,"4,767,555",61,"1,032,084",20,"12,494",3,"124,299",3,"205,114",2,"16,218",25,"926,263",20,"316,420",30,"3,971,621",17,"51,337",24,"33,772",21,"7,074",17,710,20,"289,464",15,"46,203",7,"6,951",19,"95,265",13,"156,485",7,"-15,440",20,"141,045",1,"3,648",0,0,0,0,3,"1,886",24,"651,286",12,"30,659",1,"13,573",10,"263,754",11,"277,327",11,"149,519",13,"125,757",7,"8,676",0,0,34,"28,409",85,"35,735",123,"139,380",20,"386,083",123,102,"80,821",5,"1,756",34,"20,302",89,"62,275"
SA,Barossa - Yorke - Mid North,5554,"3,048","3,009","166,755,095","2,562","31,191,488","2,137","2,936,398",85,"105,184","2,136","3,034,423","2,268","29,800,479",131,"393,562","2,338","122,989,528","2,289","26,873,335",790,"1,018,574",19,"186,377",39,"373,630",370,"2,916,630",210,"2,865,278",8,"117,148",55,"2,070,893","1,576","588,544",155,"220,804",523,"3,787,894",521,"1,470,933","3,023","175,625,042",515,"1,095,968",190,"339,395","1,515","411,697",105,"129,560","1,384","1,309,004","1,833","3,285,624",50,"17,530",27,"33,450",67,"75,275",651,"281,623",17,"11,356",1,200,"1,006","315,982","2,222","7,518,233",141,"3,178,585",32,"378,054",217,"1,796,556",164,"8,861,494",484,"14,595,001",200,"708,873",27,"385,472",2,"61,173",26,"160,857",244,"3,715,220",200,"832,817",294,"9,356,007",234,"4,492,113",141,"388,350",134,"86,783",129,"160,545",378,"5,179,845",267,"1,122,173",159,"349,271",382,"2,160,370",253,"1,968,596",132,"-420,565",386,"1,548,031",35,"247,516",4,651,0,0,63,"353,689",159,"3,182,650",122,"314,335",14,"6,600,151",260,"20,213,422",271,"26,813,573",256,"20,573,116",270,"6,001,979",158,"923,553",45,"171,295",330,"219,634","1,607","646,092","2,128","2,489,139",291,"5,855,416","1,611","1,351","964,726",114,"55,256",277,"151,672","1,344","868,310"
SA,Barossa - Yorke - Mid North,5555,312,304,"17,811,192",265,"3,531,661",216,"315,904",4,"5,101",215,"320,681",238,"3,182,161",13,"31,126",170,"8,362,565",168,"1,756,761",53,"206,486",1,2,1,"1,521",30,"229,185",21,"270,912",3,"51,849",6,"322,527",186,"102,843",33,"7,307",75,"517,024",75,"210,009",306,"19,579,442",47,"87,409",11,"38,695",105,"27,342",6,"4,029",101,"102,442",134,"259,917",5,587,3,"26,869",12,908,40,"55,515",6,"2,243",0,0,59,"15,479",203,"1,673,297",16,"367,306",0,0,20,"141,452",104,"5,745,864",108,"2,592,496",33,"111,834",2,"8,349",4,"16,110",2,"7,540",32,"529,625",26,"125,772",36,"1,144,396",41,"404,499",14,"18,602",14,"18,301",12,"1,121",50,"834,446",31,"149,329",17,"22,970",48,"269,880",42,"411,085",8,"-18,818",50,"392,267",3,"14,976",0,0,0,0,4,"2,715",55,"1,285,716",7,"26,063",8,"836,144",25,"1,925,927",30,"2,762,071",27,"2,009,724",31,"735,848",19,"106,250",9,"36,179",100,"74,890",153,"70,459",232,"254,920",32,"755,515",231,211,"171,424",11,"4,088",52,"28,522",200,"146,990"
SA,Barossa - Yorke - Mid North,5556,"2,161","2,129","112,044,957","1,731","21,069,928","1,365","1,924,171",73,"99,838","1,362","2,014,815","1,470","20,225,055",62,"180,707","1,497","80,091,573","1,457","18,105,639",495,"818,670",22,"282,150",26,"185,048",301,"2,534,475",228,"3,032,405",6,"49,943",50,"2,089,622","1,113","394,130",128,"342,206",422,"2,757,195",420,"1,132,972","2,142","118,089,356",408,"837,320",127,"227,809","1,002","272,263",71,"96,544",913,"978,795","1,190","2,412,731",32,"7,273",12,"30,377",52,"40,071",434,"135,382",22,"18,118",1,125,782,"236,171","1,502","5,456,856",126,"2,902,190",25,"357,945",173,"1,490,814",68,"978,055",352,"9,442,310",139,"520,039",27,"795,449",4,"49,487",22,"277,589",208,"3,609,882",139,"748,296",245,"7,967,018",161,"2,581,459",113,"238,855",95,"70,179",93,"28,964",290,"4,103,636",194,"839,570",103,"205,894",286,"1,618,359",213,"1,679,368",79,"-239,555",292,"1,439,813",20,"55,830",2,23,1,"3,321",49,"679,905",119,"2,360,912",84,"208,161",14,"1,591,600",192,"14,596,538",201,"16,188,138",195,"11,747,696",203,"4,312,999",113,"861,344",39,"164,177",189,"116,573","1,025","446,782","1,379","1,547,287",173,"3,293,624","1,159","1,021","722,908",89,"27,850",236,"107,940","1,002","642,819"
SA,Barossa - Yorke - Mid North,5558,"2,558","2,538","141,611,638","2,056","28,326,236","1,646","2,465,944",60,"80,800","1,646","2,545,072","1,750","27,111,655",92,"378,994","1,744","94,310,542","1,694","22,020,770",465,"731,932",16,"160,708",22,"209,584",299,"2,506,132",240,"3,058,485",8,"81,293",89,"3,580,420","1,354","432,339",171,"175,761",557,"3,667,413",555,"1,500,326","2,543","149,049,580",480,"912,029",197,"334,748","1,130","313,577",82,"124,215","1,080","1,124,040","1,375","2,808,609",30,"5,090",17,"14,964",90,"115,475",599,"163,101",21,"25,679",1,1,886,"288,817","1,828","7,163,768",129,"2,785,957",27,"289,610",197,"1,588,771",104,"8,188,975",445,"14,178,666",169,"807,040",17,"247,630",2,"18,220",33,"309,489",234,"6,810,211",158,"1,969,502",275,"15,057,036",215,"3,372,361",138,"338,012",119,"78,409",113,"50,253",345,"4,433,457",232,"1,089,167",131,"248,592",342,"2,123,841",233,"1,415,216",114,"-443,359",348,"971,857",25,"275,467",10,"6,522",1,"6,752",50,"126,485",156,"3,569,554",71,"170,432",14,"2,120,312",239,"16,704,847",251,"18,825,159",240,"12,728,303",257,"5,891,303",143,"1,159,337",66,"271,221",285,"196,746","1,234","523,020","1,618","1,846,698",227,"4,147,701","1,577","1,379","1,009,989",112,"50,637",288,"137,637","1,363","922,988"
SA,Barossa - Yorke - Mid North,5560,230,223,"12,891,157",176,"2,791,299",152,"239,217",1,"1,746",152,"240,954",158,"2,682,025",4,"11,051",133,"6,154,437",128,"1,289,362",39,"76,012",0,0,2,"4,505",23,"226,032",17,"227,790",0,0,4,"128,558",125,"41,694",28,"8,033",57,"214,349",57,"82,403",228,"15,328,502",28,"42,253",12,"52,725",66,"17,791",6,"2,872",71,"77,085",94,"192,726",1,31,2,78,10,"6,438",52,"14,372",0,0,0,0,50,"16,749",152,"1,319,838",11,"208,732",1,"14,583",9,"95,298",46,"2,819,688",76,"3,108,128",35,"227,080",3,"9,647",1,15,0,0,23,"163,992",18,"42,163",28,"362,983",21,"245,432",21,"14,187",21,"14,187",20,"1,499",25,"322,924",10,"26,467",14,"15,998",25,"129,331",22,"152,080",3,-952,25,"151,128",1,"12,600",1,"1,539",0,0,11,"65,860",41,"1,022,138",23,"67,306",5,"1,654,961",15,"622,480",19,"2,277,441",18,"748,857",18,"1,528,584",13,"150,309",3,"6,250",43,"37,308",96,"42,352",137,"154,398",18,"468,704",142,126,"98,675",5,"3,181",46,"26,943",112,"74,912"
SA,Barossa - Yorke - Mid North,5570,249,243,"12,736,594",186,"2,417,732",152,"218,854",10,"12,476",152,"231,330",160,"2,270,201",7,"24,002",154,"7,582,725",148,"1,702,595",54,"101,056",2,"13,391",3,"9,262",45,"394,503",27,"346,450",0,0,7,"149,159",115,"52,579",5,"2,227",35,"188,779",35,"80,897",247,"13,955,388",34,"93,232",14,"11,292",94,"28,902",5,"2,370",72,"72,216",114,"208,012",0,0,1,50,3,"1,492",48,"20,116",3,714,0,0,75,"24,091",159,"842,659",7,"174,361",4,"66,632",13,"99,563",26,"2,492,090",41,"953,827",5,"29,800",6,"30,306",5,"31,373",2,"2,325",4,"69,774",3,"13,299",8,"357,011",18,"248,061",4,"7,489",2,138,1,0,18,"311,485",9,"47,171",7,"12,651",17,"93,876",15,"174,496",3,"-16,709",18,"157,787",2,"2,709",0,0,0,0,6,"10,827",16,"567,576",7,"19,733",3,"605,184",26,"3,264,673",29,"3,869,857",29,"2,805,705",31,"996,797",18,"181,066",2,"8,408",31,"24,089",108,"46,479",150,"165,401",15,"378,174",121,110,"75,076",11,"5,453",28,"14,945",102,"65,584"
SA,Barossa - Yorke - Mid North,5571,984,968,"55,094,034",796,"10,888,199",660,"981,413",13,"19,787",659,"999,540",687,"10,286,427",30,"112,871",609,"31,356,342",585,"7,185,145",204,"286,149",8,"26,385",10,"129,835",91,"829,399",85,"1,162,793",1,"3,192",28,"1,073,718",576,"248,027",80,"493,275",224,"2,051,276",224,"836,396",975,"59,841,248",125,"217,167",54,"97,815",352,"87,509",12,"9,820",326,"333,108",439,"745,419",8,"3,463",7,"20,847",24,"9,647",152,"84,474",4,"21,425",0,0,374,"152,535",668,"3,726,699",30,"672,180",10,"122,163",68,"399,150",114,"9,576,865",230,"6,954,809",96,"462,357",9,"115,155",5,"740,931",15,"175,733",94,"2,044,046",64,"384,635",108,"6,414,398",126,"1,816,403",72,"110,723",63,"20,381",62,"21,386",153,"2,254,164",85,"357,750",60,"66,581",150,"1,034,575",109,"979,286",43,"-184,028",153,"795,258",6,"27,484",3,"1,690",3,"17,315",24,"52,818",109,"2,600,238",32,"88,293",15,"2,376,773",102,"13,490,787",112,"15,867,560",109,"13,673,981",115,"1,587,491",67,"406,778",25,"83,627",149,"104,101",442,"198,840",644,"716,927",62,"1,132,505",678,596,"519,867",46,"24,384",134,"77,757",572,"466,493"
SA,Barossa - Yorke - Mid North,5572,83,83,"5,432,273",79,"1,075,459",71,"102,051",1,"1,461",71,"103,512",72,"985,502",5,"13,813",54,"2,689,135",52,"597,332",23,"45,802",1,"2,000",1,47,9,"80,006",1,"13,830",1,"1,867",1,"28,086",46,"21,875",7,"1,349",21,"189,445",21,"77,851",83,"6,514,347",14,"23,000",2,"1,884",36,"10,588",0,0,37,"37,475",47,"72,947",1,2,0,0,2,252,18,"33,838",4,"3,557",0,0,27,"10,164",62,"371,642",8,"188,620",0,0,7,"21,645",21,"2,419,037",32,"541,997",10,"73,608",1,"1,621",0,0,1,"5,329",11,"83,731",10,"18,708",13,"169,234",8,"108,091",7,724,7,724,7,113,12,"379,293",10,"80,207",7,"15,486",12,"106,813",6,"216,990",6,"-40,203",12,"176,787",0,0,2,430,0,0,4,"40,295",10,"217,737",5,"33,145",3,"380,754",10,"387,292",13,"768,046",12,"475,084",13,"283,103",9,"56,012",0,0,24,"16,912",46,"19,492",63,"73,868",13,"238,484",60,53,"41,014",6,"3,157",18,"9,489",50,"34,681"
SA,Barossa - Yorke - Mid North,5573,"1,179","1,158","73,343,918",956,"15,624,238",802,"1,327,746",23,"35,690",801,"1,360,659",831,"14,847,839",48,"154,366",743,"36,555,501",716,"7,852,298",214,"392,616",7,"43,079",9,"34,233",120,"1,058,091",80,"1,168,604",1,"11,754",26,"1,087,546",679,"294,454",108,"108,347",293,"3,323,020",293,"1,320,199","1,163","79,920,819",164,"328,180",59,"153,453",432,"109,710",19,"33,689",385,"366,133",535,"991,165",10,"2,560",8,"25,287",63,"55,056",197,"195,378",11,"8,755",1,180,345,"135,003",810,"5,016,159",54,"1,232,688",7,"76,319",66,"604,752",166,"14,163,206",306,"11,032,151",125,"1,355,307",8,"249,737",7,"126,251",10,"88,378",127,"3,577,256",108,"1,051,695",152,"8,067,876",136,"3,020,460",83,"70,765",81,"53,421",74,"55,618",168,"3,218,272",116,"542,715",59,"144,221",170,"1,196,652",116,"1,527,579",57,"-192,895",174,"1,334,684",5,"9,658",3,131,0,0,34,"163,675",147,"3,403,005",45,"199,255",21,"5,123,664",106,"6,008,294",123,"11,131,958",116,"6,928,063",125,"4,203,959",81,"656,545",22,"94,416",219,"166,116",494,"201,163",745,"857,908",97,"1,816,317",752,641,"539,202",51,"33,177",201,"136,906",583,"435,473"
SA,Barossa - Yorke - Mid North,5575,"1,309","1,293","67,559,134","1,046","12,947,199",837,"1,181,023",30,"42,147",837,"1,223,044",891,"12,163,014",45,"138,552",789,"38,923,317",760,"8,759,479",224,"318,755",13,"65,737",10,"96,166",131,"980,502",103,"1,428,147",2,"11,392",25,"948,923",754,"308,834",123,"117,540",296,"1,913,227",296,"791,455","1,297","72,696,365",214,"443,348",60,"167,153",493,"135,549",20,"38,373",450,"484,571",590,"1,268,994",13,"1,841",12,"5,698",63,"43,279",222,"97,416",17,"32,063",0,0,385,"121,989",853,"4,404,586",36,"694,214",8,"131,113",79,"506,319",173,"8,912,154",356,"9,830,355",119,"431,488",8,"66,334",3,"87,952",16,"1,039,048",171,"3,071,297",126,"658,077",207,"18,522,110",108,"1,705,259",111,"60,371",99,"50,235",91,"6,262",173,"2,701,764",96,"476,260",45,"108,966",166,"1,120,142",129,"1,121,643",42,"-125,247",173,"996,396",9,"29,741",1,21,0,0,32,"136,709",127,"2,749,571",31,"80,495",26,"3,967,170",142,"11,510,509",164,"15,477,679",148,"11,584,643",170,"3,694,222",98,"920,551",17,"64,485",266,"181,401",620,"268,169",850,"957,397",113,"2,400,948",818,731,"572,752",48,"12,520",138,"72,457",700,"512,815"
SA,Barossa - Yorke - Mid North,5576,628,622,"32,549,773",519,"6,105,945",430,"584,329",11,"16,688",430,"600,970",447,"5,764,531",20,"52,547",397,"20,015,109",385,"4,389,251",98,"109,374",4,"75,821",5,"46,506",72,"601,695",38,"545,948",2,"41,048",10,"343,767",355,"166,199",61,"34,367",153,"1,083,209",153,"437,372",625,"36,585,549",98,"208,072",39,"86,863",270,"75,074",8,"5,899",246,"316,762",309,"692,670",5,"2,335",11,279,29,"37,722",103,"37,325",5,"1,606",0,0,215,"64,106",427,"2,171,780",22,"413,945",3,"28,383",46,"472,438",82,"6,616,754",147,"2,985,269",54,"141,326",6,"76,829",6,"32,886",4,"5,256",71,"938,281",60,"177,685",81,"1,766,387",36,"364,270",47,"54,914",45,"30,018",39,"4,464",94,"1,279,673",53,"310,695",25,"67,740",88,"609,204",67,"394,119",25,"-102,085",94,"292,034",4,"34,971",2,"2,675",0,0,12,"25,379",54,"1,312,077",10,"23,660",15,"3,653,445",75,"5,999,140",85,"9,652,585",83,"7,472,223",85,"2,181,338",49,"478,789",5,"23,455",113,"81,936",325,"134,555",420,"480,867",54,"1,085,777",387,335,"250,534",32,"18,165",80,"38,465",333,"230,234"
